Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:18:50.501,fe:77:90:13:0e:6b, 2015-01-01 00:27:20.515, -0.26, 0.861, -0.374, 0, 0, 0, , , , , , , -0.758, 6.152, 160.675, 16.300, -31.733, 30.053, 25.64, 0.19806, 0.06937, 0.83026, 0.51627,
 08:18:50.593,cd:75:20:e1:ef:ef, 2015-01-01 00:27:19.980, 0.164, 0.982, -0.12, 0, 0, 0, , , , , , , -0.286, -0.154, -17.803, -21.220, -53.827, -34.433, 25.85, 0.66229, 0.72852, -0.17004, -0.04047,
 08:18:50.621,fe:77:90:13:0e:6b, 2015-01-01 00:27:20.515, -0.259, 0.874, -0.378, 0, 0, 0, , , , , , , -0.764, 6.163, 160.681, 16.300, -31.733, 30.053, 25.64, 0.19806, 0.06937, 0.83026, 0.51627,
 08:18:50.621,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:20.515, 0.124, 0.992, 0.004, 0, 0, 0, , , , , , , -1.489, 0.038, 162.18, 4.600, -61.480, 35.373, 28.8, 0.06653, 0.1521, 0.6893, 0.70511,
 08:18:50.650,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:20.515, 0.123, 0.988, 0.01, 0, 0, 0, , , , , , , -1.5, 0.044, 162.175, 4.293, -61.400, 36.207, 28.8, 0.06653, 0.1521, 0.6893, 0.70511,
 08:18:50.654,cd:75:20:e1:ef:ef, 2015-01-01 00:27:19.980, 0.165, 0.97, -0.113, 0, 0, 0, , , , , , , -0.269, -0.159, -17.82, -21.220, -53.827, -34.433, 25.85, 0.66229, 0.72852, -0.17004, -0.04047,
 08:18:50.740,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:20.515, 0.117, 0.99, 0.018, 0, 0, 0, , , , , , , -1.511, 0.044, 162.175, 4.293, -61.400, 36.207, 28.8, 0.06677, 0.1521, 0.68896, 0.70544,
 08:18:50.742,fe:77:90:13:0e:6b, 2015-01-01 00:27:20.515, -0.25, 0.866, -0.374, 0, 0, 0, , , , , , , -0.769, 6.174, 160.67, 16.393, -32.073, 29.913, 25.64, 0.19806, 0.06937, 0.83026, 0.51627,
 08:18:50.772,fe:77:90:13:0e:6b, 2015-01-01 00:27:20.515, -0.258, 0.867, -0.373, 0, 0, 0, , , , , , , -0.775, 6.174, 160.675, 16.393, -32.073, 29.913, 25.64, 0.19836, 0.06906, 0.83008, 0.51648,
 08:18:50.774,cd:75:20:e1:ef:ef, 2015-01-01 00:27:19.980, 0.165, 0.972, -0.125, 0, 0, 0, , , , , , , -0.115, -0.165, -17.869, -21.440, -53.787, -33.427, 25.85, 0.6604, 0.73007, -0.17068, -0.04037,
 08:18:50.859,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.020, 0.125, 0.989, 0.012, 0, 0, 0, , , , , , , -1.527, 0.044, 162.164, 4.293, -61.400, 36.207, 28.8, 0.06677, 0.1521, 0.68896, 0.70544,
 08:18:50.863,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.305, 0.167, 0.974, -0.131, 0, 0, 0, , , , , , , 0, -0.159, -17.891, -21.440, -53.787, -33.427, 25.85, 0.6604, 0.73007, -0.17068, -0.04037,
 08:18:50.891,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.020, -0.251, 0.869, -0.373, 0, 0, 0, , , , , , , -0.786, 6.174, 160.681, 16.393, -32.073, 29.913, 25.64, 0.19836, 0.06906, 0.83008, 0.51648,
 08:18:50.951,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.020, 0.122, 0.991, 0.018, 0, 0, 0, , , , , , , -1.544, 0.044, 162.153, 4.293, -61.400, 36.207, 28.8, 0.06677, 0.1521, 0.68896, 0.70544,
 08:18:50.981,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.020, -0.255, 0.877, -0.37, 0, 0, 0, , , , , , , -0.802, 6.18, 160.653, 16.393, -32.073, 29.913, 25.64, 0.19836, 0.06906, 0.83008, 0.51648,
 08:18:50.983,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.305, 0.167, 0.977, -0.127, 0, 0, 0, , , , , , , 0.088, -0.181, -17.913, -21.440, -53.787, -33.427, 25.85, 0.6604, 0.73007, -0.17068, -0.04037,
 08:18:51.071,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.020, 0.117, 0.991, 0.02, 0, 0, 0, , , , , , , -1.571, 0.044, 162.147, 4.680, -61.493, 34.880, 28.8, 0.06677, 0.1521, 0.68896, 0.70544,
 08:18:51.075,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.305, 0.16, 0.977, -0.128, 0, 0, 0, , , , , , , 0.143, -0.17, -17.902, -21.187, -53.967, -33.333, 25.85, 0.6604, 0.73007, -0.17068, -0.04037,
 08:18:51.101,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.020, -0.247, 0.865, -0.364, -1.16, 0.977, 0, , , , , , , -1.038, 6.136, 160.796, 16.160, -32.167, 30.047, 25.64, 0.19836, 0.06906, 0.83008, 0.51648,
 08:18:51.161,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.020, 0.12, 0.994, 0.018, 0, 0, 0, , , , , , , -1.588, 0.049, 162.142, 4.680, -61.493, 34.880, 28.8, 0.06714, 0.15216, 0.68845, 0.7059,
 08:18:51.192,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.020, -0.257, 0.868, -0.365, 1.953, 1.526, 0.061, , , , , , , -1.049, 6.053, 160.884, 16.160, -32.167, 30.047, 25.64, 0.19678, 0.06769, 0.82895, 0.51907,
 08:18:51.222,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.305, 0.166, 0.971, -0.124, 0, 0, 0, , , , , , , 0.115, -0.165, -17.897, -21.187, -53.967, -33.333, 25.85, 0.65881, 0.73138, -0.17117, -0.04037,
 08:18:51.253,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.725, 0.163, 0.975, -0.133, 0, 0, 0, , , , , , , 0.159, -0.165, -17.935, -21.187, -53.967, -33.333, 25.85, 0.65881, 0.73138, -0.17117, -0.04037,
 08:18:51.279,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.12, 0.989, 0.023, 0, 0, 0, , , , , , , -1.604, 0.055, 162.142, 4.680, -61.493, 34.880, 28.8, 0.06714, 0.15216, 0.68845, 0.7059,
 08:18:51.281,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.249, 0.869, -0.369, 0.854, -2.747, -0.427, , , , , , , -1.066, 6.059, 160.873, 16.160, -32.167, 30.047, 25.64, 0.19678, 0.06769, 0.82895, 0.51907,
 08:18:51.341,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.124, 0.99, 0.017, 0, 0, 0, , , , , , , -1.626, 0.06, 162.136, 4.680, -61.493, 34.880, 28.8, 0.06714, 0.15216, 0.68845, 0.7059,
 08:18:51.371,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.258, 0.874, -0.362, 1.221, -1.343, -0.366, , , , , , , -1.082, 6.064, 160.862, 16.160, -32.167, 30.047, 25.64, 0.19678, 0.06769, 0.82895, 0.51907,
 08:18:51.403,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.725, 0.169, 0.971, -0.129, 0, 0, 0, , , , , , , 0.148, -0.17, -17.93, -21.187, -53.967, -33.333, 25.85, 0.65881, 0.73138, -0.17117, -0.04037,
 08:18:51.462,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.119, 0.986, 0.018, 0, 0, 0, , , , , , , -1.648, 0.066, 162.136, 4.680, -61.493, 34.880, 28.8, 0.06714, 0.15216, 0.68845, 0.7059,
 08:18:51.464,cd:75:20:e1:ef:ef, 2015-01-01 00:27:20.725, 0.167, 0.972, -0.134, 0, 0, 0, , , , , , , 0.148, -0.17, -17.93, -21.327, -54.133, -33.687, 25.85, 0.65881, 0.73138, -0.17117, -0.04037,
 08:18:51.551,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.256, 0.871, -0.367, 0.732, -0.549, -0.183, , , , , , , -1.104, 6.064, 160.845, 16.160, -32.167, 30.047, 25.64, 0.19678, 0.06769, 0.82895, 0.51907,
 08:18:51.582,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.080, 0.164, 0.977, -0.128, 0, 0, 0, , , , , , , 0.154, -0.165, -17.924, -21.327, -54.133, -33.687, 25.85, 0.65884, 0.73138, -0.17114, -0.04028,
 08:18:51.610,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.118, 0.995, 0.012, 0, 0, 0, , , , , , , -1.664, 0.066, 162.136, 4.240, -61.527, 35.527, 28.8, 0.06714, 0.15216, 0.68845, 0.7059,
 08:18:51.641,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.255, 0.885, -0.37, -0.366, 0.061, -0.061, , , , , , , -1.115, 6.075, 160.845, 16.113, -31.533, 29.620, 25.64, 0.19678, 0.06769, 0.82895, 0.51907,
 08:18:51.672,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.080, 0.164, 0.968, -0.13, 0, 0, 0, , , , , , , 0.159, -0.165, -17.919, -21.327, -54.133, -33.687, 25.85, 0.65884, 0.73138, -0.17114, -0.04028,
 08:18:51.701,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.118, 0.99, 0.023, 0, 0, 0, , , , , , , -1.681, 0.066, 162.136, 4.240, -61.527, 35.527, 28.8, 0.06741, 0.15201, 0.68781, 0.70651,
 08:18:51.731,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.257, 0.863, -0.366, 0.488, 0.122, -0.61, , , , , , , -1.126, 6.07, 160.845, 16.113, -31.533, 29.620, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:51.790,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.440, 0.125, 0.991, 0.018, 0, 0, 0, , , , , , , -1.703, 0.071, 162.136, 4.240, -61.527, 35.527, 28.8, 0.06741, 0.15201, 0.68781, 0.70651,
 08:18:51.794,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.080, 0.166, 0.976, -0.128, 0, 0, 0, , , , , , , 0.159, -0.159, -17.908, -21.327, -54.133, -33.687, 25.85, 0.65884, 0.73138, -0.17114, -0.04028,
 08:18:51.822,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.440, -0.248, 0.872, -0.367, -0.183, -1.404, 0.732, , , , , , , -1.132, 6.081, 160.845, 16.113, -31.533, 29.620, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:51.853,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.080, 0.166, 0.972, -0.129, 0, 0, 0, , , , , , , 0.159, -0.159, -17.897, -21.187, -54.007, -33.860, 25.85, 0.65884, 0.73138, -0.17114, -0.04028,
 08:18:51.881,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.975, 0.122, 0.993, 0.012, 0, 0, 0, , , , , , , -1.719, 0.071, 162.136, 4.240, -61.527, 35.527, 28.8, 0.06741, 0.15201, 0.68781, 0.70651,
 08:18:51.912,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.975, -0.247, 0.875, -0.367, 0.122, 0.305, 0, , , , , , , -1.148, 6.081, 160.834, 16.113, -31.533, 29.620, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:51.939,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.975, 0.123, 0.994, 0.016, 0, 0, 0, , , , , , , -1.736, 0.071, 162.131, 4.240, -61.527, 35.527, 28.8, 0.06741, 0.15201, 0.68781, 0.70651,
 08:18:52.003,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.080, 0.166, 0.971, -0.131, 0, 0, 0, , , , , , , 0.17, -0.159, -17.891, -21.187, -54.007, -33.860, 25.85, 0.65875, 0.73151, -0.17093, -0.04013,
 08:18:52.032,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.975, -0.241, 0.867, -0.364, -0.061, 0.671, 0.305, , , , , , , -1.159, 6.081, 160.823, 16.113, -31.533, 29.620, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:52.060,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.975, 0.118, 0.995, 0.025, 0, 0, 0, , , , , , , -1.747, 0.077, 162.131, 4.487, -61.687, 35.167, 28.8, 0.06741, 0.15201, 0.68781, 0.70651,
 08:18:52.063,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.495, 0.166, 0.968, -0.123, 0, 0, 0, , , , , , , 0.17, -0.159, -17.886, -21.187, -54.007, -33.860, 25.85, 0.65875, 0.73151, -0.17093, -0.04013,
 08:18:52.151,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.975, -0.262, 0.865, -0.363, 0, 0, 0, , , , , , , -1.176, 6.07, 160.818, 16.113, -31.533, 29.620, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:52.151,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:21.975, 0.118, 0.992, 0.024, 0, 0, 0, , , , , , , -1.769, 0.077, 162.125, 4.487, -61.687, 35.167, 28.8, 0.0676, 0.15201, 0.68735, 0.70694,
 08:18:52.182,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.975, -0.255, 0.854, -0.369, 0, 0, 0, , , , , , , -1.187, 6.064, 160.818, 16.053, -31.887, 30.013, 25.64, 0.19711, 0.06772, 0.82858, 0.51953,
 08:18:52.182,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.495, 0.169, 0.972, -0.127, 0, 0, 0, , , , , , , 0.192, -0.148, -17.886, -21.187, -54.007, -33.860, 25.85, 0.65875, 0.73151, -0.17093, -0.04013,
 08:18:52.270,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.420, 0.118, 0.991, 0.011, 0, 0, 0, , , , , , , -1.846, 0.132, 162.103, 4.487, -61.687, 35.167, 28.8, 0.0676, 0.15201, 0.68735, 0.70694,
 08:18:52.273,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.495, 0.167, 0.98, -0.136, 0, 0, 0, , , , , , , 0.324, -0.159, -17.952, -21.407, -53.813, -33.647, 25.85, 0.65875, 0.73151, -0.17093, -0.04013,
 08:18:52.360,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.420, 0.113, 0.983, 0.016, 0, 0, 0, , , , , , , -1.967, 0.165, 162.059, 4.487, -61.687, 35.167, 28.8, 0.0676, 0.15201, 0.68735, 0.70694,
 08:18:52.362,fe:77:90:13:0e:6b, 2015-01-01 00:27:21.975, -0.26, 0.874, -0.369, 0, 0, 0, , , , , , , -1.198, 6.075, 160.823, 16.053, -31.887, 30.013, 25.64, 0.19727, 0.06778, 0.82828, 0.51996,
 08:18:52.392,fe:77:90:13:0e:6b, 2015-01-01 00:27:22.510, -0.255, 0.866, -0.352, 0, 0, 0, , , , , , , -1.214, 6.086, 160.818, 16.053, -31.887, 30.013, 25.64, 0.19727, 0.06778, 0.82828, 0.51996,
 08:18:52.392,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.885, 0.166, 0.972, -0.14, 0, 0, 0, , , , , , , 0.401, -0.154, -17.985, -21.407, -53.813, -33.647, 25.85, 0.65738, 0.73264, -0.17145, -0.04031,
 08:18:52.480,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.420, 0.118, 0.985, 0.018, 0, 0, 0, , , , , , , -2.005, 0.176, 162.076, 4.687, -61.413, 35.393, 28.8, 0.0676, 0.15201, 0.68735, 0.70694,
 08:18:52.482,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.885, 0.168, 0.978, -0.134, 0, 0, 0, , , , , , , 0.423, -0.148, -17.968, -21.407, -53.813, -33.647, 25.85, 0.65738, 0.73264, -0.17145, -0.04031,
 08:18:52.512,fe:77:90:13:0e:6b, 2015-01-01 00:27:22.510, -0.255, 0.885, -0.354, 0, 0, 0, , , , , , , -1.247, 6.092, 160.812, 16.053, -31.887, 30.013, 25.64, 0.19727, 0.06778, 0.82828, 0.51996,
 08:18:52.571,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.420, 0.119, 0.99, 0.017, 0, 0, 0, , , , , , , -2.021, 0.181, 162.081, 4.687, -61.413, 35.393, 28.8, 0.06885, 0.15146, 0.68588, 0.70834,
 08:18:52.604,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.885, 0.166, 0.972, -0.141, 0, 0, 0, , , , , , , 0.417, -0.143, -17.974, -21.407, -53.813, -33.647, 25.85, 0.65738, 0.73264, -0.17145, -0.04031,
 08:18:52.630,fe:77:90:13:0e:6b, 2015-01-01 00:27:22.510, -0.248, 0.877, -0.355, 0, 0, 0, , , , , , , -1.28, 6.097, 160.807, 16.053, -31.887, 30.013, 25.64, 0.19727, 0.06778, 0.82828, 0.51996,
 08:18:52.664,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.885, 0.169, 0.97, -0.134, 0, 0, 0, , , , , , , 0.401, -0.165, -17.963, -21.060, -54.193, -33.447, 25.85, 0.65738, 0.73264, -0.17145, -0.04031,
 08:18:52.690,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.12, 0.99, 0.016, 0, 0, 0, , , , , , , -2.032, 0.187, 162.087, 4.687, -61.413, 35.393, 28.8, 0.06885, 0.15146, 0.68588, 0.70834,
 08:18:52.750,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.122, 0.988, 0.016, 0, 0, 0, , , , , , , -2.043, 0.192, 162.087, 4.687, -61.413, 35.393, 28.8, 0.06885, 0.15146, 0.68588, 0.70834,
 08:18:52.752,fe:77:90:13:0e:6b, 2015-01-01 00:27:22.510, -0.254, 0.877, -0.357, 0, 0, 0, , , , , , , -1.307, 6.103, 160.801, 16.147, -32.160, 29.220, 25.64, 0.19727, 0.06778, 0.82828, 0.51996,
 08:18:52.782,fe:77:90:13:0e:6b, 2015-01-01 00:27:22.510, -0.249, 0.88, -0.36, 0, 0, 0, , , , , , , -1.329, 6.103, 160.79, 16.147, -32.160, 29.220, 25.64, 0.19766, 0.06763, 0.82764, 0.52081,
 08:18:52.784,cd:75:20:e1:ef:ef, 2015-01-01 00:27:21.885, 0.169, 0.973, -0.138, 0, 0, 0, , , , , , , 0.445, -0.181, -17.996, -21.060, -54.193, -33.447, 25.85, 0.65723, 0.73264, -0.17184, -0.04037,
 08:18:52.870,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.122, 0.988, 0.013, 0, 0, 0, , , , , , , -2.054, 0.187, 162.087, 4.687, -61.413, 35.393, 28.8, 0.06885, 0.15146, 0.68588, 0.70834,
 08:18:52.872,cd:75:20:e1:ef:ef, 2015-01-01 00:27:22.300, 0.167, 0.971, -0.143, 0, 0, 0, , , , , , , 0.456, -0.187, -18.04, -21.060, -54.193, -33.447, 25.85, 0.65723, 0.73264, -0.17184, -0.04037,
 08:18:52.902,fe:77:90:13:0e:6b, 2015-01-01 00:27:23.020, -0.245, 0.879, -0.355, 0, 0, 0, , , , , , , -1.351, 6.103, 160.796, 16.147, -32.160, 29.220, 25.64, 0.19766, 0.06763, 0.82764, 0.52081,
 08:18:52.990,fe:77:90:13:0e:6b, 2015-01-01 00:27:23.020, -0.251, 0.879, -0.358, 0, 0, 0, , , , , , , -1.373, 6.097, 160.79, 16.147, -32.160, 29.220, 25.64, 0.19766, 0.06763, 0.82764, 0.52081,
 08:18:52.993,cd:75:20:e1:ef:ef, 2015-01-01 00:27:22.300, 0.167, 0.973, -0.134, 0, 0, 0, , , , , , , 0.478, -0.176, -18.023, -21.060, -54.193, -33.447, 25.85, 0.65723, 0.73264, -0.17184, -0.04037,
 08:18:53.019,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.12, 0.987, 0.017, 0, 0, 0, , , , , , , -2.06, 0.187, 162.081, 4.273, -61.407, 34.753, 28.8, 0.06885, 0.15146, 0.68588, 0.70834,
 08:18:53.083,cd:75:20:e1:ef:ef, 2015-01-01 00:27:22.300, 0.169, 0.967, -0.129, 0, 0, 0, , , , , , , 0.456, -0.181, -18.007, -21.140, -53.927, -33.207, 25.85, 0.65723, 0.73264, -0.17184, -0.04037,
 08:18:53.109,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.125, 0.985, 0.023, 0, 0, 0, , , , , , , -2.076, 0.187, 162.087, 4.273, -61.407, 34.753, 28.8, 0.06848, 0.15091, 0.68558, 0.70883,
 08:18:53.111,fe:77:90:13:0e:6b, 2015-01-01 00:27:23.020, -0.245, 0.886, -0.351, 0, 0, 0, , , , , , , -1.395, 6.092, 160.785, 16.060, -32.307, 28.887, 25.64, 0.19766, 0.06763, 0.82764, 0.52081,
 08:18:53.201,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:22.840, 0.127, 0.985, 0.021, 0, 0, 0, , , , , , , -2.065, 0.192, 162.328, 4.273, -61.407, 34.753, 28.8, 0.06848, 0.15091, 0.68558, 0.70883,
 08:18:53.201,fe:77:90:13:0e:6b, 2015-01-01 00:27:23.020, -0.251, 0.882, -0.343, 0, 0, 0, , , , , , , -1.434, 6.092, 160.785, 16.060, -32.307, 28.887, 25.64, 0.19769, 0.06757, 0.82709, 0.5217,
 08:18:53.203,cd:75:20:e1:ef:ef, 2015-01-01 00:27:22.660, 0.164, 0.972, -0.131, 0, 0, 0, , , , , , , 0.357, -0.198, -18.001, -21.140, -53.927, -33.207, 25.85, 0.65753, 0.73239, -0.17191, -0.04022,
 08:18:53.263,cd:75:20:e1:ef:ef, 2015-01-01 00:27:22.660, 0.165, 0.969, -0.13, 0, 0, 0, , , , , , , 0.313, -0.198, -18.001, -21.140, -53.927, -33.207, 25.85, 0.65753, 0.73239, -0.17191, -0.04022,
