Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:36:11.923,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.035, 0.022, 0.928, -0.303, -4.089, -2.991, 0.916, , , , , , , 7.092, 0.132, -16.633, -6.060, -57.700, 8.133, 28.4, 0.58331, 0.79922, -0.12692, -0.06876,
 14:36:11.951,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.310, 0.135, 0.987, 0.072, 0, 0, 0, , , , , , , 0.648, -0.401, -33.794, -31.707, -59.360, -39.227, 28.24, 0.71265, 0.63541, -0.24457, -0.1687,
 14:36:12.012,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.035, 0.023, 0.927, -0.301, -1.038, -3.113, 0.916, , , , , , , 7.092, 0.143, -16.672, -6.247, -57.653, 7.087, 28.4, 0.58331, 0.79922, -0.12692, -0.06876,
 14:36:12.014,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.265, 0.151, 0.982, -0.054, 0, 0, 0, , , , , , , 0.115, 0.011, -140.685, -29.607, -52.973, -11.600, 29.52, -0.28156, -0.19559, 0.7012, 0.62503,
 14:36:12.071,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.310, 0.134, 0.985, 0.073, 0, 0, 0, , , , , , , 0.654, -0.401, -33.783, -31.493, -59.787, -39.067, 28.24, 0.71265, 0.63541, -0.24457, -0.1687,
 14:36:12.101,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.310, 0.135, 0.989, 0.07, 0, 0, 0, , , , , , , 0.654, -0.401, -33.777, -31.493, -59.787, -39.067, 28.24, 0.71268, 0.6355, -0.24448, -0.16846,
 14:36:12.103,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.035, 0.03, 0.934, -0.3, -1.953, -1.709, 0.916, , , , , , , 7.092, 0.143, -16.721, -6.247, -57.653, 7.087, 28.4, 0.58234, 0.79953, -0.12845, -0.07083,
 14:36:12.104,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.265, 0.146, 0.984, -0.057, 0, 0, 0, , , , , , , 0.104, 0.011, -140.68, -29.607, -52.973, -11.600, 29.52, -0.28156, -0.19559, 0.7012, 0.62503,
 14:36:12.197,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.265, 0.15, 0.981, -0.056, 0, 0, 0, , , , , , , 0.099, 0.011, -140.674, -29.873, -53.187, -12.167, 29.52, -0.28156, -0.19559, 0.7012, 0.62503,
 14:36:12.237,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.540, 0.027, 0.931, -0.296, -2.197, -1.282, 1.343, , , , , , , 7.092, 0.137, -16.771, -6.247, -57.653, 7.087, 28.4, 0.58234, 0.79953, -0.12845, -0.07083,
 14:36:12.255,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.820, 0.133, 0.988, 0.066, 0, 0, 0, , , , , , , 0.654, -0.401, -33.766, -31.493, -59.787, -39.067, 28.24, 0.71268, 0.6355, -0.24448, -0.16846,
 14:36:12.286,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.265, 0.154, 0.984, -0.056, 0, 0, 0, , , , , , , 0.088, 0.005, -140.669, -29.873, -53.187, -12.167, 29.52, -0.28171, -0.19559, 0.70102, 0.62515,
 14:36:12.314,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.540, 0.031, 0.932, -0.296, -1.16, -2.136, 1.038, , , , , , , 7.086, 0.143, -16.815, -6.247, -57.653, 7.087, 28.4, 0.58234, 0.79953, -0.12845, -0.07083,
 14:36:12.314,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.820, 0.135, 0.988, 0.065, 0, 0, 0, , , , , , , 0.659, -0.406, -33.772, -31.493, -59.787, -39.067, 28.24, 0.71268, 0.6355, -0.24448, -0.16846,
 14:36:12.432,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.540, 0.036, 0.932, -0.3, 0.671, -1.16, 0.977, , , , , , , 7.081, 0.143, -16.853, -6.247, -57.653, 7.087, 28.4, 0.58234, 0.79953, -0.12845, -0.07083,
 14:36:12.432,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.820, 0.137, 0.987, 0.064, 0, 0, 0, , , , , , , 0.665, -0.406, -33.766, -31.647, -59.853, -39.073, 28.24, 0.71268, 0.6355, -0.24448, -0.16846,
 14:36:12.433,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.620, 0.152, 0.985, -0.052, 0, 0, 0, , , , , , , 0.077, 0.005, -140.663, -29.873, -53.187, -12.167, 29.52, -0.28171, -0.19559, 0.70102, 0.62515,
 14:36:12.495,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.620, 0.149, 0.981, -0.055, 0, 0, 0, , , , , , , 0.066, 0, -140.658, -29.873, -53.187, -12.167, 29.52, -0.28171, -0.19559, 0.70102, 0.62515,
 14:36:12.522,cd:75:20:e1:ef:ef, 2015-01-01 01:31:07.820, 0.136, 0.99, 0.068, 0, 0, 0, , , , , , , 0.67, -0.406, -33.755, -31.647, -59.853, -39.073, 28.24, 0.71262, 0.63562, -0.24438, -0.16824,
 14:36:12.552,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.540, 0.027, 0.93, -0.301, -1.526, 0.916, 0.61, , , , , , , 7.081, 0.132, -16.902, -6.287, -57.853, 6.947, 28.4, 0.58234, 0.79953, -0.12845, -0.07083,
 14:36:12.584,fe:77:90:13:0e:6b, 2015-01-01 01:29:45.540, 0.027, 0.933, -0.299, 0, 0, 0, , , , , , , 7.075, 0.126, -16.935, -6.287, -57.853, 6.947, 28.4, 0.58237, 0.79922, -0.12985, -0.07169,
 14:36:12.615,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.620, 0.15, 0.984, -0.055, 0, 0, 0, , , , , , , 0.06, -0.005, -140.652, -29.727, -53.140, -12.293, 29.52, -0.28171, -0.19559, 0.70102, 0.62515,
 14:36:12.641,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.235, 0.133, 0.99, 0.061, 0, 0, 0, , , , , , , 0.676, -0.406, -33.745, -31.647, -59.853, -39.073, 28.24, 0.71262, 0.63562, -0.24438, -0.16824,
 14:36:12.701,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.235, 0.131, 0.986, 0.07, 0, 0, 0, , , , , , , 0.687, -0.406, -33.739, -31.647, -59.853, -39.073, 28.24, 0.71262, 0.63562, -0.24438, -0.16824,
 14:36:12.703,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.020, 0.026, 0.934, -0.3, 0, 0, 0, , , , , , , 7.07, 0.121, -16.979, -6.287, -57.853, 6.947, 28.4, 0.58237, 0.79922, -0.12985, -0.07169,
 14:36:12.704,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.620, 0.147, 0.986, -0.053, 0, 0, 0, , , , , , , 0.055, -0.005, -140.647, -29.727, -53.140, -12.293, 29.52, -0.28195, -0.19553, 0.70084, 0.62527,
 14:36:12.794,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.020, 0.021, 0.932, -0.297, 0, 0, 0, , , , , , , 7.07, 0.115, -17.034, -6.287, -57.853, 6.947, 28.4, 0.58237, 0.79922, -0.12985, -0.07169,
 14:36:12.822,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.235, 0.133, 0.984, 0.066, 0, 0, 0, , , , , , , 0.687, -0.406, -33.734, -31.647, -59.853, -39.073, 28.24, 0.71262, 0.63562, -0.24438, -0.16824,
 14:36:12.824,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.980, 0.148, 0.984, -0.052, 0, 0, 0, , , , , , , 0.044, -0.005, -140.647, -29.727, -53.140, -12.293, 29.52, -0.28195, -0.19553, 0.70084, 0.62527,
 14:36:12.884,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.980, 0.15, 0.984, -0.055, 0, 0, 0, , , , , , , 0.033, 0, -140.641, -29.727, -53.140, -12.293, 29.52, -0.28195, -0.19553, 0.70084, 0.62527,
 14:36:12.912,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.235, 0.134, 0.987, 0.066, 0, 0, 0, , , , , , , 0.698, -0.401, -33.734, -31.300, -59.780, -38.387, 28.24, 0.71262, 0.63562, -0.24438, -0.16824,
 14:36:12.914,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.020, 0.025, 0.934, -0.298, 0, 0, 0, , , , , , , 7.064, 0.115, -17.078, -5.760, -57.820, 7.053, 28.4, 0.58237, 0.79922, -0.12985, -0.07169,
 14:36:13.003,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.020, 0.031, 0.93, -0.298, 0, 0, 0, , , , , , , 7.059, 0.126, -17.117, -5.760, -57.820, 7.053, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.005,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:30.980, 0.15, 0.986, -0.054, 0, 0, 0, , , , , , , 0.027, 0, -140.636, -29.787, -52.507, -12.540, 29.52, -0.28195, -0.19553, 0.70084, 0.62527,
 14:36:13.095,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.235, 0.135, 0.986, 0.068, 0, 0, 0, , , , , , , 0.703, -0.401, -33.734, -31.300, -59.780, -38.387, 28.24, 0.71243, 0.63589, -0.24429, -0.16809,
 14:36:13.103,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.365, 0.154, 0.982, -0.058, 0, 0, 0, , , , , , , 0.016, 0, -140.63, -29.787, -52.507, -12.540, 29.52, -0.28207, -0.19562, 0.70059, 0.62546,
 14:36:13.139,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.710, 0.135, 0.988, 0.066, 0, 0, 0, , , , , , , 0.714, -0.396, -33.728, -31.300, -59.780, -38.387, 28.24, 0.71243, 0.63589, -0.24429, -0.16809,
 14:36:13.153,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.024, 0.934, -0.3, 0, 0, 0, , , , , , , 7.048, 0.126, -17.155, -5.760, -57.820, 7.053, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.191,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.03, 0.929, -0.301, 0, 0, 0, , , , , , , 7.048, 0.132, -17.188, -5.760, -57.820, 7.053, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.217,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.365, 0.151, 0.983, -0.056, 0, 0, 0, , , , , , , 0.011, 0, -140.625, -29.787, -52.507, -12.540, 29.52, -0.28207, -0.19562, 0.70059, 0.62546,
 14:36:13.257,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.710, 0.133, 0.986, 0.067, 0, 0, 0, , , , , , , 0.72, -0.396, -33.728, -31.300, -59.780, -38.387, 28.24, 0.71243, 0.63589, -0.24429, -0.16809,
 14:36:13.303,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.032, 0.936, -0.303, 0, 0, 0, , , , , , , 7.048, 0.126, -17.232, -5.760, -57.820, 7.053, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.305,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.365, 0.153, 0.983, -0.062, 0, 0, 0, , , , , , , 0.011, 0, -140.62, -29.787, -52.507, -12.540, 29.52, -0.28207, -0.19562, 0.70059, 0.62546,
 14:36:13.394,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.710, 0.134, 0.988, 0.065, 0, 0, 0, , , , , , , 0.731, -0.396, -33.734, -31.300, -59.780, -38.387, 28.24, 0.71243, 0.63589, -0.24429, -0.16809,
 14:36:13.394,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.029, 0.929, -0.304, 0, 0, 0, , , , , , , 7.048, 0.126, -17.26, -6.340, -57.687, 7.507, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.424,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.710, 0.132, 0.986, 0.066, 0, 0, 0, , , , , , , 0.747, -0.39, -33.734, -31.880, -59.760, -38.540, 28.24, 0.71243, 0.63589, -0.24429, -0.16809,
 14:36:13.438,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.365, 0.154, 0.985, -0.056, 0, 0, 0, , , , , , , 0.011, -0.005, -140.614, -30.127, -53.393, -11.493, 29.52, -0.28207, -0.19562, 0.70059, 0.62546,
 14:36:13.486,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.365, 0.156, 0.985, -0.058, 0, 0, 0, , , , , , , 0.005, -0.011, -140.614, -30.127, -53.393, -11.493, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:13.512,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.031, 0.934, -0.312, 0, 0, 0, , , , , , , 7.059, 0.115, -17.303, -6.340, -57.687, 7.507, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.546,cd:75:20:e1:ef:ef, 2015-01-01 01:31:08.710, 0.134, 0.984, 0.067, 0, 0, 0, , , , , , , 0.753, -0.39, -33.734, -31.880, -59.760, -38.540, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:13.608,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.158, 0.985, -0.06, 0, 0, 0, , , , , , , 0.005, -0.016, -140.609, -30.127, -53.393, -11.493, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:13.632,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.132, 0.989, 0.058, 0, 0, 0, , , , , , , 0.764, -0.39, -33.728, -31.880, -59.760, -38.540, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:13.664,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.042, 0.932, -0.311, -0.671, -1.526, 4.578, , , , , , , 7.092, 0.016, -17.375, -6.340, -57.687, 7.507, 28.4, 0.5824, 0.79886, -0.13126, -0.07275,
 14:36:13.711,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.155, 0.985, -0.057, 0, 0, 0, , , , , , , 0.005, -0.022, -140.609, -30.127, -53.393, -11.493, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:13.725,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.133, 0.987, 0.059, 0, 0, 0, , , , , , , 0.78, -0.39, -33.728, -31.880, -59.760, -38.540, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:13.784,fe:77:90:13:0e:6b, 2015-01-01 01:29:46.435, 0.039, 0.927, -0.306, -3.235, 1.099, -0.916, , , , , , , 6.866, -0.165, -17.523, -6.340, -57.687, 7.507, 28.4, 0.58313, 0.79758, -0.13565, -0.073,
 14:36:13.812,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.120, 0.037, 0.929, -0.297, -3.235, 0.366, -0.061, , , , , , , 6.713, -0.17, -17.49, -6.340, -57.687, 7.507, 28.4, 0.58313, 0.79758, -0.13565, -0.073,
 14:36:13.814,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.156, 0.985, -0.055, 0, 0, 0, , , , , , , 0.005, -0.033, -140.603, -30.127, -53.393, -11.493, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:13.880,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.134, 0.985, 0.059, 0, 0, 0, , , , , , , 0.791, -0.39, -33.734, -31.880, -59.760, -38.540, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:13.904,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.15, 0.983, -0.056, 0, 0, 0, , , , , , , 0, -0.038, -140.603, -30.267, -53.073, -12.047, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:13.932,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.120, 0.037, 0.933, -0.291, -1.831, 0.916, -0.61, , , , , , , 6.718, -0.181, -17.534, -6.340, -57.687, 7.507, 28.4, 0.58313, 0.79758, -0.13565, -0.073,
 14:36:13.962,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.134, 0.987, 0.06, 0, 0, 0, , , , , , , 0.807, -0.39, -33.728, -31.880, -59.760, -38.540, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:14.028,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.154, 0.984, -0.057, 0, 0, 0, , , , , , , -0.005, -0.044, -140.598, -30.267, -53.073, -12.047, 29.52, -0.28229, -0.19562, 0.70053, 0.62546,
 14:36:14.052,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.135, 0.989, 0.062, 0, 0, 0, , , , , , , 0.818, -0.385, -33.728, -31.180, -59.913, -37.887, 28.24, 0.71213, 0.63626, -0.24432, -0.16803,
 14:36:14.113,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.120, 0.037, 0.93, -0.292, 0.061, 0.061, -0.549, , , , , , , 6.713, -0.187, -17.567, -6.340, -57.687, 7.507, 28.4, 0.58313, 0.79758, -0.13565, -0.073,
 14:36:14.113,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:31.840, 0.158, 0.982, -0.055, 0, 0, 0, , , , , , , -0.005, -0.044, -140.592, -30.267, -53.073, -12.047, 29.52, -0.28262, -0.19553, 0.70044, 0.62543,
 14:36:14.141,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.245, 0.135, 0.988, 0.062, 0, 0, 0, , , , , , , 0.829, -0.385, -33.723, -31.180, -59.913, -37.887, 28.24, 0.7117, 0.63678, -0.24432, -0.16782,
 14:36:14.173,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.120, 0.033, 0.934, -0.295, -0.366, -0.488, -0.671, , , , , , , 6.702, -0.187, -17.595, -6.087, -57.540, 6.773, 28.4, 0.58313, 0.79758, -0.13565, -0.073,
 14:36:14.240,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.845, 0.133, 0.986, 0.064, 0, 0, 0, , , , , , , 0.84, -0.385, -33.717, -31.180, -59.913, -37.887, 28.24, 0.7117, 0.63678, -0.24432, -0.16782,
 14:36:14.243,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.410, 0.155, 0.985, -0.051, 0, 0, 0, , , , , , , -0.016, -0.049, -140.587, -30.267, -53.073, -12.047, 29.52, -0.28262, -0.19553, 0.70044, 0.62543,
 14:36:14.264,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.120, 0.031, 0.934, -0.295, -0.427, -1.465, -0.854, , , , , , , 6.702, -0.192, -17.628, -6.087, -57.540, 6.773, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.334,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.845, 0.135, 0.989, 0.062, 0, 0, 0, , , , , , , 0.851, -0.385, -33.717, -31.180, -59.913, -37.887, 28.24, 0.7117, 0.63678, -0.24432, -0.16782,
 14:36:14.335,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.410, 0.152, 0.982, -0.055, 0, 0, 0, , , , , , , -0.022, -0.055, -140.581, -30.267, -53.073, -12.047, 29.52, -0.28262, -0.19553, 0.70044, 0.62543,
 14:36:14.356,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.036, 0.936, -0.294, -0.854, -0.122, -1.282, , , , , , , 6.696, -0.198, -17.666, -6.087, -57.540, 6.773, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.414,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.032, 0.932, -0.291, -0.427, -1.038, -0.61, , , , , , , 6.696, -0.203, -17.704, -6.087, -57.540, 6.773, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.415,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.410, 0.152, 0.984, -0.051, 0, 0, 0, , , , , , , -0.033, -0.055, -140.576, -29.907, -53.053, -12.247, 29.52, -0.28262, -0.19553, 0.70044, 0.62543,
 14:36:14.471,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.845, 0.133, 0.985, 0.065, 0, 0, 0, , , , , , , 0.862, -0.385, -33.717, -31.180, -59.913, -37.887, 28.24, 0.7117, 0.63678, -0.24432, -0.16782,
 14:36:14.504,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.765, 0.151, 0.984, -0.052, 0, 0, 0, , , , , , , -0.038, -0.055, -140.576, -29.907, -53.053, -12.247, 29.52, -0.28284, -0.1955, 0.70029, 0.62552,
 14:36:14.533,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.031, 0.934, -0.294, 0.061, -0.671, -0.61, , , , , , , 6.691, -0.209, -17.748, -6.087, -57.540, 6.773, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.561,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.845, 0.134, 0.987, 0.066, 0, 0, 0, , , , , , , 0.868, -0.385, -33.717, -31.920, -60.207, -38.480, 28.24, 0.7117, 0.63678, -0.24432, -0.16782,
 14:36:14.623,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.765, 0.152, 0.985, -0.052, 0, 0, 0, , , , , , , -0.049, -0.055, -140.57, -29.907, -53.053, -12.247, 29.52, -0.28284, -0.1955, 0.70029, 0.62552,
 14:36:14.653,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.032, 0.934, -0.296, -0.061, -0.793, -1.038, , , , , , , 6.685, -0.209, -17.781, -6.087, -57.540, 6.773, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.685,cd:75:20:e1:ef:ef, 2015-01-01 01:31:09.845, 0.133, 0.989, 0.063, 0, 0, 0, , , , , , , 0.873, -0.385, -33.723, -31.920, -60.207, -38.480, 28.24, 0.71146, 0.63705, -0.24442, -0.16779,
 14:36:14.715,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.765, 0.15, 0.988, -0.052, 0, 0, 0, , , , , , , -0.055, -0.055, -140.565, -29.907, -53.053, -12.247, 29.52, -0.28284, -0.1955, 0.70029, 0.62552,
 14:36:14.771,cd:75:20:e1:ef:ef, 2015-01-01 01:31:10.350, 0.134, 0.987, 0.067, 0, 0, 0, , , , , , , 0.884, -0.385, -33.723, -31.920, -60.207, -38.480, 28.24, 0.71146, 0.63705, -0.24442, -0.16779,
 14:36:14.773,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.03, 0.931, -0.298, 0, 0, 0, , , , , , , 6.685, -0.198, -17.809, -6.040, -57.833, 7.100, 28.4, 0.58484, 0.79617, -0.13623, -0.07355,
 14:36:14.803,fe:77:90:13:0e:6b, 2015-01-01 01:29:47.685, 0.026, 0.932, -0.295, 0, 0, 0, , , , , , , 6.685, -0.198, -17.847, -6.040, -57.833, 7.100, 28.4, 0.58481, 0.79587, -0.1376, -0.07458,
 14:36:14.838,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:32.765, 0.153, 0.985, -0.049, 0, 0, 0, , , , , , , -0.066, -0.055, -140.559, -29.800, -53.160, -12.047, 29.52, -0.28296, -0.19553, 0.70007, 0.62567,
 14:36:14.862,cd:75:20:e1:ef:ef, 2015-01-01 01:31:10.350, 0.133, 0.988, 0.065, 0, 0, 0, , , , , , , 0.884, -0.379, -33.723, -31.920, -60.207, -38.480, 28.24, 0.71146, 0.63705, -0.24442, -0.16779,
 14:36:14.894,ea:e4:fd:d7:dc:2a, 2015-01-01 00:04:33.120, 0.151, 0.985, -0.052, 0, 0, 0, , , , , , , -0.077, -0.055, -140.554, -29.800, -53.160, -12.047, 29.52, -0.28296, -0.19553, 0.70007, 0.62567,
 14:36:14.952,fe:77:90:13:0e:6b, 2015-01-01 01:29:48.220, 0.034, 0.931, -0.297, 0, 0, 0, , , , , , , 6.685, -0.187, -17.88, -6.040, -57.833, 7.100, 28.4, 0.58481, 0.79587, -0.1376, -0.07458,
