Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:17:10.789,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:24.330, -0.043, 0.976, -0.193, 0, 0, 0, , , , , , , 1.11, -0.461, 169.178, 5.400, -84.913, 23.933, 29.44, 0.07755, 0.05811, 0.76657, 0.6347,
 13:17:10.877,fe:77:90:13:0e:6b, 2015-01-01 00:59:26.320, -0.006, 0.941, -0.282, 0, 0, 0, , , , , , , 0.379, 0.346, -74.02, -9.267, -56.347, 14.220, 27.99, 0.47083, 0.6449, -0.48193, -0.36063,
 13:17:10.879,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:24.715, -0.043, 0.976, -0.193, 0, 0, 0, , , , , , , 1.121, -0.467, 169.173, 5.400, -84.913, 23.933, 29.44, 0.07755, 0.05811, 0.76657, 0.6347,
 13:17:10.966,fe:77:90:13:0e:6b, 2015-01-01 00:59:26.705, -0.005, 0.936, -0.288, 0, 0, 0, , , , , , , 0.401, 0.335, -74.004, -9.267, -56.347, 14.220, 27.99, 0.47083, 0.6449, -0.48193, -0.36063,
 13:17:10.999,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:24.715, -0.046, 0.978, -0.189, 0, 0, 0, , , , , , , 1.137, -0.461, 169.167, 5.400, -84.913, 23.933, 29.44, 0.07755, 0.05811, 0.76657, 0.6347,
 13:17:11.086,fe:77:90:13:0e:6b, 2015-01-01 00:59:26.705, -0.013, 0.935, -0.292, 0, 0, 0, , , , , , , 0.39, 0.324, -73.96, -9.267, -56.347, 14.220, 27.99, 0.47083, 0.6449, -0.48193, -0.36063,
 13:17:11.088,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:24.715, -0.046, 0.979, -0.19, 0, 0, 0, , , , , , , 1.148, -0.456, 169.156, 5.407, -84.913, 23.560, 29.44, 0.07755, 0.05811, 0.76657, 0.6347,
 13:17:11.176,fe:77:90:13:0e:6b, 2015-01-01 00:59:26.705, -0.003, 0.937, -0.288, 0, 0, 0, , , , , , , 0.396, 0.319, -73.916, -8.873, -56.513, 14.860, 27.99, 0.47083, 0.6449, -0.48193, -0.36063,
 13:17:11.179,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:24.715, -0.045, 0.981, -0.193, 0, 0, 0, , , , , , , 1.159, -0.456, 169.156, 5.407, -84.913, 23.560, 29.44, 0.07776, 0.0582, 0.76685, 0.63434,
 13:17:11.268,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.105, -0.048, 0.977, -0.19, 0, 0, 0, , , , , , , 1.176, -0.445, 169.146, 5.407, -84.913, 23.560, 29.44, 0.07776, 0.0582, 0.76685, 0.63434,
 13:17:11.297,fe:77:90:13:0e:6b, 2015-01-01 00:59:26.705, -0.017, 0.932, -0.293, 0, 0, 0, , , , , , , 0.654, 0.374, -73.872, -8.873, -56.513, 14.860, 27.99, 0.46872, 0.64761, -0.48187, -0.35861,
 13:17:11.356,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.095, -0.011, 0.937, -0.302, 0, 0, 0, , , , , , , 0.895, 0.439, -73.751, -8.873, -56.513, 14.860, 27.99, 0.46872, 0.64761, -0.48187, -0.35861,
 13:17:11.388,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.105, -0.049, 0.977, -0.185, 0, 0, 0, , , , , , , 1.181, -0.428, 169.135, 5.407, -84.913, 23.560, 29.44, 0.07776, 0.0582, 0.76685, 0.63434,
 13:17:11.476,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.095, -0.014, 0.933, -0.299, 0, 0, 0, , , , , , , 0.895, 0.439, -73.702, -8.873, -56.513, 14.860, 27.99, 0.46872, 0.64761, -0.48187, -0.35861,
 13:17:11.480,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.105, -0.05, 0.978, -0.188, 0, 0, 0, , , , , , , 1.187, -0.417, 169.129, 5.880, -85.007, 23.520, 29.44, 0.07776, 0.0582, 0.76685, 0.63434,
 13:17:11.566,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.095, -0.014, 0.935, -0.3, 0, 0, 0, , , , , , , 0.917, 0.439, -73.674, -8.660, -56.500, 15.627, 27.99, 0.46872, 0.64761, -0.48187, -0.35861,
 13:17:11.599,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.105, -0.047, 0.976, -0.194, 0, 0, 0, , , , , , , 1.198, -0.396, 169.124, 5.880, -85.007, 23.520, 29.44, 0.07825, 0.05811, 0.76703, 0.63406,
 13:17:11.658,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.490, -0.051, 1, -0.2, 0, 0, 0, , , , , , , 1.214, -0.385, 169.124, 5.880, -85.007, 23.520, 29.44, 0.07825, 0.05811, 0.76703, 0.63406,
 13:17:11.686,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.480, -0.024, 0.929, -0.297, 0, 0, 0, , , , , , , 1.011, 0.445, -73.652, -8.660, -56.500, 15.627, 27.99, 0.46759, 0.64975, -0.48141, -0.35678,
 13:17:11.777,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.480, -0.01, 0.919, -0.308, 5.737, -0.732, 1.16, , , , , , , 1.588, 0.511, -73.597, -8.660, -56.500, 15.627, 27.99, 0.46759, 0.64975, -0.48141, -0.35678,
 13:17:11.779,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.490, -0.048, 0.958, -0.194, 0, 0, 0, , , , , , , 1.23, -0.368, 169.118, 5.880, -85.007, 23.520, 29.44, 0.07825, 0.05811, 0.76703, 0.63406,
 13:17:11.869,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.490, -0.046, 0.978, -0.198, 0, 0, 0, , , , , , , 1.34, -0.379, 169.085, 5.680, -85.240, 23.747, 29.44, 0.07825, 0.05811, 0.76703, 0.63406,
 13:17:11.895,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.480, -0.016, 0.94, -0.321, 5.127, -3.967, 2.319, , , , , , , 2.39, 0.472, -73.938, -8.660, -56.500, 15.627, 27.99, 0.46759, 0.64975, -0.48141, -0.35678,
 13:17:11.955,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.480, -0.019, 0.922, -0.322, 4.333, -1.282, 0.183, , , , , , , 3.082, 0.538, -74.202, -8.880, -56.267, 18.027, 27.99, 0.46759, 0.64975, -0.48141, -0.35678,
 13:17:12.019,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.490, -0.04, 0.963, -0.195, 0, 0, 0, , , , , , , 1.785, -0.472, 169.047, 5.680, -85.240, 23.747, 29.44, 0.07751, 0.06015, 0.77139, 0.62866,
 13:17:12.077,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.480, -0.021, 0.913, -0.337, 4.15, 0.244, -1.16, , , , , , , 3.636, 0.626, -74.202, -8.880, -56.267, 18.027, 27.99, 0.45016, 0.65833, -0.49191, -0.34903,
 13:17:12.079,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.490, -0.044, 0.975, -0.211, 0, 0, 0, , , , , , , 2.225, -0.582, 168.942, 5.680, -85.240, 23.747, 29.44, 0.07751, 0.06015, 0.77139, 0.62866,
 13:17:12.167,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.900, -0.023, 0.897, -0.358, 4.456, 0.671, 0.366, , , , , , , 4.23, 0.747, -74.18, -8.880, -56.267, 18.027, 27.99, 0.45016, 0.65833, -0.49191, -0.34903,
 13:17:12.201,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.970, -0.042, 0.963, -0.218, 0, 0, 0, , , , , , , 2.631, -0.698, 168.86, 5.680, -85.240, 23.747, 29.44, 0.07751, 0.06015, 0.77139, 0.62866,
 13:17:12.285,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.900, -0.02, 0.906, -0.375, 4.395, 1.038, -0.427, , , , , , , 4.971, 0.786, -74.053, -8.880, -56.267, 18.027, 27.99, 0.45016, 0.65833, -0.49191, -0.34903,
 13:17:12.289,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.970, -0.041, 0.969, -0.232, 0, 0, 0, , , , , , , 2.802, -0.725, 168.838, 5.680, -85.240, 23.747, 29.44, 0.07751, 0.06015, 0.77139, 0.62866,
 13:17:12.375,fe:77:90:13:0e:6b, 2015-01-01 00:59:27.900, -0.02, 0.903, -0.387, 2.686, 0.427, 1.099, , , , , , , 5.532, 0.78, -73.993, -8.467, -56.247, 20.067, 27.99, 0.45016, 0.65833, -0.49191, -0.34903,
 13:17:12.409,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:25.970, -0.04, 0.976, -0.226, 0, 0, 0, , , , , , , 2.823, -0.709, 168.832, 5.340, -85.367, 25.780, 29.44, 0.07697, 0.06296, 0.77576, 0.62308,
 13:17:12.469,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.325, -0.038, 0.975, -0.235, 0, 0, 0, , , , , , , 2.851, -0.709, 168.821, 5.340, -85.367, 25.780, 29.44, 0.07697, 0.06296, 0.77576, 0.62308,
 13:17:12.496,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.026, 0.892, -0.397, 3.784, 1.953, 0.183, , , , , , , 6.108, 0.736, -73.894, -8.467, -56.247, 20.067, 27.99, 0.43607, 0.66992, -0.49722, -0.33719,
 13:17:12.586,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.01, 0.893, -0.396, -0.977, 0.061, 0.549, , , , , , , 6.372, 0.747, -73.779, -8.467, -56.247, 20.067, 27.99, 0.43607, 0.66992, -0.49722, -0.33719,
 13:17:12.588,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.325, -0.035, 0.967, -0.228, 0, 0, 0, , , , , , , 2.878, -0.731, 168.821, 5.340, -85.367, 25.780, 29.44, 0.07697, 0.06296, 0.77576, 0.62308,
 13:17:12.679,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.325, -0.03, 0.965, -0.229, 0, 0, 0, , , , , , , 2.9, -0.742, 168.816, 4.900, -85.160, 26.253, 29.44, 0.07697, 0.06296, 0.77576, 0.62308,
 13:17:12.705,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.025, 0.887, -0.39, -1.343, 0.061, 1.16, , , , , , , 6.509, 0.786, -73.416, -8.467, -56.247, 20.067, 27.99, 0.43607, 0.66992, -0.49722, -0.33719,
 13:17:12.799,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.685, -0.034, 0.969, -0.227, 0, 0, 0, , , , , , , 2.928, -0.742, 168.805, 4.900, -85.160, 26.253, 29.44, 0.07678, 0.06339, 0.77625, 0.62244,
 13:17:12.826,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.023, 0.903, -0.391, -1.526, 1.77, -0.61, , , , , , , 6.509, 0.786, -73.356, -8.573, -56.227, 21.387, 27.99, 0.43607, 0.66992, -0.49722, -0.33719,
 13:17:12.887,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.019, 0.891, -0.389, -1.16, 0, 0.183, , , , , , , 6.52, 0.78, -73.317, -8.573, -56.227, 21.387, 27.99, 0.43579, 0.67346, -0.49466, -0.33426,
 13:17:12.888,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.685, -0.041, 0.965, -0.226, 0, 0, 0, , , , , , , 2.95, -0.747, 168.788, 4.900, -85.160, 26.253, 29.44, 0.07678, 0.06339, 0.77625, 0.62244,
 13:17:12.977,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.285, -0.017, 0.891, -0.392, -1.343, -0.793, 0.61, , , , , , , 6.515, 0.791, -73.262, -8.573, -56.227, 21.387, 27.99, 0.43579, 0.67346, -0.49466, -0.33426,
 13:17:13.008,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.685, -0.043, 0.976, -0.23, 0, 0, 0, , , , , , , 2.972, -0.747, 168.777, 4.900, -85.160, 26.253, 29.44, 0.07678, 0.06339, 0.77625, 0.62244,
 13:17:13.068,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.685, -0.034, 0.963, -0.236, 0, 0, 0, , , , , , , 2.999, -0.742, 168.772, 4.993, -85.453, 26.227, 29.44, 0.07678, 0.06339, 0.77625, 0.62244,
 13:17:13.096,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.730, -0.028, 0.898, -0.392, -2.197, -0.122, -0.244, , , , , , , 6.52, 0.786, -73.213, -8.573, -56.227, 21.387, 27.99, 0.43579, 0.67346, -0.49466, -0.33426,
 13:17:13.187,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.730, -0.024, 0.897, -0.396, -1.465, -1.282, -0.549, , , , , , , 6.531, 0.791, -73.163, -8.573, -56.227, 21.387, 27.99, 0.43579, 0.67346, -0.49466, -0.33426,
 13:17:13.219,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:26.685, -0.033, 0.975, -0.224, 0, 0, 0, , , , , , , 3.032, -0.736, 168.766, 4.993, -85.453, 26.227, 29.44, 0.0769, 0.06366, 0.77676, 0.62173,
 13:17:13.308,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.100, -0.037, 0.964, -0.233, 0, 0, 0, , , , , , , 3.06, -0.742, 168.755, 4.993, -85.453, 26.227, 29.44, 0.0769, 0.06366, 0.77676, 0.62173,
 13:17:13.308,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.730, -0.03, 0.898, -0.394, -2.747, 0.061, 0.366, , , , , , , 6.531, 0.807, -73.109, -8.113, -56.747, 20.633, 27.99, 0.43579, 0.67346, -0.49466, -0.33426,
 13:17:13.368,fe:77:90:13:0e:6b, 2015-01-01 00:59:28.730, -0.021, 0.901, -0.387, -5.188, 2.747, 0, , , , , , , 6.526, 0.824, -73.048, -8.113, -56.747, 20.633, 27.99, 0.43631, 0.67471, -0.49304, -0.33347,
 13:17:13.398,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.100, -0.048, 0.97, -0.233, 0, 0, 0, , , , , , , 3.082, -0.731, 168.739, 4.993, -85.453, 26.227, 29.44, 0.0769, 0.06366, 0.77676, 0.62173,
 13:17:13.489,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.100, -0.046, 0.976, -0.231, 0, 0, 0, , , , , , , 3.109, -0.714, 168.734, 4.993, -85.453, 26.227, 29.44, 0.0769, 0.06366, 0.77676, 0.62173,
 13:17:13.516,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.180, -0.023, 0.901, -0.395, -0.793, 0.793, 1.343, , , , , , , 6.575, 0.736, -72.971, -8.113, -56.747, 20.633, 27.99, 0.43631, 0.67471, -0.49304, -0.33347,
 13:17:13.578,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.180, -0.021, 0.891, -0.388, -4.944, -0.793, 0.61, , , , , , , 6.52, 0.742, -72.916, -8.113, -56.747, 20.633, 27.99, 0.43631, 0.67471, -0.49304, -0.33347,
 13:17:13.614,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.100, -0.043, 0.966, -0.233, 0, 0, 0, , , , , , , 3.131, -0.703, 168.728, 5.300, -85.780, 25.980, 29.44, 0.07736, 0.06378, 0.77737, 0.62091,
 13:17:13.697,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.180, -0.027, 0.895, -0.383, -4.578, -0.427, 0.183, , , , , , , 6.235, 0.807, -72.96, -7.853, -56.227, 20.220, 27.99, 0.43845, 0.6741, -0.49146, -0.3342,
 13:17:13.699,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.515, -0.038, 0.976, -0.234, 0, 0, 0, , , , , , , 3.159, -0.692, 168.723, 5.300, -85.780, 25.980, 29.44, 0.07736, 0.06378, 0.77737, 0.62091,
 13:17:13.786,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.505, -0.023, 0.904, -0.38, -4.211, 0.061, 0.793, , , , , , , 6.218, 0.829, -72.894, -7.853, -56.227, 20.220, 27.99, 0.43845, 0.6741, -0.49146, -0.3342,
 13:17:13.818,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.515, -0.037, 0.963, -0.238, 0, 0, 0, , , , , , , 3.186, -0.692, 168.723, 5.300, -85.780, 25.980, 29.44, 0.07736, 0.06378, 0.77737, 0.62091,
 13:17:13.906,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.505, -0.027, 0.901, -0.372, -5.676, 2.197, 0.183, , , , , , , 6.015, 0.829, -72.746, -7.853, -56.227, 20.220, 27.99, 0.43845, 0.6741, -0.49146, -0.3342,
 13:17:13.908,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.515, -0.042, 0.961, -0.229, 0, 0, 0, , , , , , , 3.208, -0.698, 168.723, 5.213, -85.053, 26.413, 29.44, 0.07736, 0.06378, 0.77737, 0.62091,
 13:17:13.997,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.505, -0.02, 0.902, -0.363, -5.615, -0.488, 1.526, , , , , , , 5.449, 0.807, -72.768, -8.213, -56.580, 18.847, 27.99, 0.43845, 0.6741, -0.49146, -0.3342,
 13:17:14.030,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.515, -0.046, 0.973, -0.235, 0, 0, 0, , , , , , , 3.23, -0.687, 168.706, 5.213, -85.053, 26.413, 29.44, 0.07755, 0.06393, 0.77783, 0.62027,
 13:17:14.088,ea:e4:fd:d7:dc:2a, 2015-01-01 00:59:27.905, -0.041, 0.975, -0.221, 0, 0, 0, , , , , , , 3.246, -0.659, 168.69, 5.213, -85.053, 26.413, 29.44, 0.07755, 0.06393, 0.77783, 0.62027,
 13:17:14.116,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.865, -0.024, 0.901, -0.365, -0.732, 0.183, 1.587, , , , , , , 5.345, 0.72, -72.773, -8.213, -56.580, 18.847, 27.99, 0.44452, 0.67108, -0.48831, -0.33685,
 13:17:14.176,fe:77:90:13:0e:6b, 2015-01-01 00:59:29.865, -0.016, 0.905, -0.364, -5.127, -0.427, 0.244, , , , , , , 5.306, 0.742, -72.691, -8.213, -56.580, 18.847, 27.99, 0.44452, 0.67108, -0.48831, -0.33685,
