Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:18:37.204,fe:77:90:13:0e:6b, 2015-01-01 00:56:45.610, -0.008, 0.963, -0.178, 0, 0, 0, , , , , , , -4.087, 0.385, -171.766, -3.493, -24.140, 31.460, 31.64, 0.04245, 0.05798, -0.76382, -0.64133,
 17:18:37.206,cd:75:20:e1:ef:ef, 2015-01-01 00:56:44.610, 0.004, 0.988, -0.116, 0, 0, 0, , , , , , , 4.603, -0.813, -30.355, -13.173, -34.307, -19.293, 29.9, 0.64737, 0.71552, -0.19922, -0.17068,
 17:18:37.266,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:43.695, 0.03, 0.989, -0.138, 0, 0, 0, , , , , , , -0.428, -0.637, 158.005, 5.880, -43.460, 24.367, 30.22, 0.11209, 0.15506, 0.73749, 0.64761,
 17:18:37.294,fe:77:90:13:0e:6b, 2015-01-01 00:56:45.610, -0.003, 0.963, -0.187, 0, 0, 0, , , , , , , -4.07, 0.379, -171.771, -3.493, -24.140, 31.460, 31.64, 0.04269, 0.0578, -0.76425, -0.64081,
 17:18:37.296,cd:75:20:e1:ef:ef, 2015-01-01 00:56:44.610, 0.003, 0.989, -0.12, 0, 0, 0, , , , , , , 4.625, -0.797, -30.333, -13.173, -34.307, -19.293, 29.9, 0.64667, 0.71643, -0.19846, -0.17044,
 17:18:37.356,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.085, 0.031, 0.988, -0.143, 0, 0, 0, , , , , , , -0.417, -0.632, 157.994, 5.880, -43.460, 24.367, 30.22, 0.11243, 0.15512, 0.73764, 0.64737,
 17:18:37.418,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.025, -0.001, 0.966, -0.184, 0, 0, 0, , , , , , , -4.054, 0.368, -171.766, -3.493, -24.140, 31.460, 31.64, 0.04269, 0.0578, -0.76425, -0.64081,
 17:18:37.418,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.025, 0.006, 0.987, -0.12, 0, 0, 0, , , , , , , 4.653, -0.78, -30.311, -13.173, -34.307, -19.293, 29.9, 0.64667, 0.71643, -0.19846, -0.17044,
 17:18:37.448,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.085, 0.034, 0.988, -0.139, 0, 0, 0, , , , , , , -0.412, -0.626, 157.989, 5.880, -43.460, 24.367, 30.22, 0.11243, 0.15512, 0.73764, 0.64737,
 17:18:37.505,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.025, 0, 0.966, -0.184, 0, 0, 0, , , , , , , -4.037, 0.357, -171.766, -3.493, -24.140, 31.460, 31.64, 0.04269, 0.0578, -0.76425, -0.64081,
 17:18:37.505,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.025, 0.004, 0.987, -0.117, 0, 0, 0, , , , , , , 4.675, -0.769, -30.295, -13.173, -34.307, -19.293, 29.9, 0.64667, 0.71643, -0.19846, -0.17044,
 17:18:37.568,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.085, 0.033, 0.985, -0.14, 0, 0, 0, , , , , , , -0.406, -0.621, 157.983, 5.880, -43.460, 24.367, 30.22, 0.11243, 0.15512, 0.73764, 0.64737,
 17:18:37.624,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.025, -0.003, 0.965, -0.183, 0, 0, 0, , , , , , , -4.016, 0.346, -171.771, -3.933, -24.273, 31.740, 31.64, 0.04269, 0.0578, -0.76425, -0.64081,
 17:18:37.628,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.085, 0.034, 0.986, -0.144, 0, 0, 0, , , , , , , -0.396, -0.621, 157.983, 5.687, -43.360, 24.293, 30.22, 0.11243, 0.15512, 0.73764, 0.64737,
 17:18:37.656,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.025, 0.004, 0.989, -0.121, 0, 0, 0, , , , , , , 4.691, -0.758, -30.278, -13.080, -33.613, -18.867, 29.9, 0.64667, 0.71643, -0.19846, -0.17044,
 17:18:37.715,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.025, -0.002, 0.965, -0.187, 0, 0, 0, , , , , , , -3.999, 0.33, -171.771, -3.933, -24.273, 31.740, 31.64, 0.04297, 0.05753, -0.76474, -0.64026,
 17:18:37.747,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.025, 0.005, 0.988, -0.117, 0, 0, 0, , , , , , , 4.713, -0.747, -30.267, -13.080, -33.613, -18.867, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:37.747,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.440, 0.03, 0.987, -0.141, 0, 0, 0, , , , , , , -0.385, -0.615, 157.972, 5.687, -43.360, 24.293, 30.22, 0.11255, 0.15518, 0.73779, 0.64716,
 17:18:37.805,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.445, 0.005, 0.964, -0.188, 0, 0, 0, , , , , , , -3.977, 0.324, -171.771, -3.933, -24.273, 31.740, 31.64, 0.04297, 0.05753, -0.76474, -0.64026,
 17:18:37.836,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.005, 0.988, -0.12, 0, 0, 0, , , , , , , 4.735, -0.731, -30.251, -13.080, -33.613, -18.867, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:37.837,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.440, 0.033, 0.986, -0.143, 0, 0, 0, , , , , , , -0.379, -0.615, 157.967, 5.687, -43.360, 24.293, 30.22, 0.11255, 0.15518, 0.73779, 0.64716,
 17:18:37.896,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.005, 0.988, -0.119, 0, 0, 0, , , , , , , 4.752, -0.72, -30.234, -13.080, -33.613, -18.867, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:37.896,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.445, -0.006, 0.967, -0.189, 0, 0, 0, , , , , , , -3.95, 0.308, -171.76, -3.933, -24.273, 31.740, 31.64, 0.04297, 0.05753, -0.76474, -0.64026,
 17:18:37.957,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.440, 0.032, 0.987, -0.143, 0, 0, 0, , , , , , , -0.368, -0.61, 157.967, 5.600, -43.300, 24.407, 30.22, 0.11255, 0.15518, 0.73779, 0.64716,
 17:18:38.015,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.445, -0.004, 0.965, -0.187, 0, 0, 0, , , , , , , -3.928, 0.302, -171.755, -3.933, -24.273, 31.740, 31.64, 0.04297, 0.05753, -0.76474, -0.64026,
 17:18:38.045,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.004, 0.988, -0.118, 0, 0, 0, , , , , , , 4.774, -0.709, -30.212, -13.080, -33.613, -18.867, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:38.049,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.440, 0.033, 0.985, -0.141, 0, 0, 0, , , , , , , -0.363, -0.61, 157.972, 5.600, -43.300, 24.407, 30.22, 0.11261, 0.15518, 0.73795, 0.64694,
 17:18:38.105,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.445, -0.006, 0.966, -0.195, 0, 0, 0, , , , , , , -3.906, 0.291, -171.755, -3.560, -24.013, 31.373, 31.64, 0.04297, 0.05753, -0.76474, -0.64026,
 17:18:38.165,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.004, 0.988, -0.117, 0, 0, 0, , , , , , , 4.79, -0.698, -30.201, -13.080, -33.613, -18.867, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:38.168,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.800, 0.031, 0.985, -0.146, 0, 0, 0, , , , , , , -0.357, -0.604, 157.967, 5.600, -43.300, 24.407, 30.22, 0.11261, 0.15518, 0.73795, 0.64694,
 17:18:38.257,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.800, 0.031, 0.986, -0.137, 0, 0, 0, , , , , , , -0.346, -0.599, 157.956, 5.600, -43.300, 24.407, 30.22, 0.11261, 0.15518, 0.73795, 0.64694,
 17:18:38.316,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.003, 0.988, -0.123, 0, 0, 0, , , , , , , 4.807, -0.687, -30.179, -13.347, -33.953, -19.247, 29.9, 0.64615, 0.7171, -0.19791, -0.17029,
 17:18:38.348,cd:75:20:e1:ef:ef, 2015-01-01 00:56:45.475, 0.005, 0.988, -0.117, 0, 0, 0, , , , , , , 4.828, -0.676, -30.168, -13.347, -33.953, -19.247, 29.9, 0.64548, 0.71799, -0.19708, -0.16998,
 17:18:38.382,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.800, 0.033, 0.985, -0.135, 0, 0, 0, , , , , , , -0.341, -0.593, 157.956, 5.680, -43.560, 23.700, 30.22, 0.11261, 0.15518, 0.73795, 0.64694,
 17:18:38.404,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.445, -0.005, 0.968, -0.194, 0, 0, 0, , , , , , , -3.878, 0.291, -171.749, -3.560, -24.013, 31.373, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.434,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, 0, 0.962, -0.195, 0, 0, 0, , , , , , , -3.845, 0.286, -171.755, -3.560, -24.013, 31.373, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.436,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.005, 0.989, -0.122, 0, 0, 0, , , , , , , 4.85, -0.665, -30.163, -13.347, -33.953, -19.247, 29.9, 0.64548, 0.71799, -0.19708, -0.16998,
 17:18:38.440,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:44.800, 0.034, 0.983, -0.139, 0, 0, 0, , , , , , , -0.341, -0.588, 157.95, 5.680, -43.560, 23.700, 30.22, 0.11279, 0.15524, 0.73807, 0.64679,
 17:18:38.464,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, -0.003, 0.97, -0.191, 0, 0, 0, , , , , , , -3.812, 0.28, -171.755, -3.560, -24.013, 31.373, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.494,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, -0.003, 0.962, -0.191, 0, 0, 0, , , , , , , -3.785, 0.269, -171.76, -3.560, -24.013, 31.373, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.496,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.003, 0.988, -0.122, 0, 0, 0, , , , , , , 4.867, -0.659, -30.152, -13.347, -33.953, -19.247, 29.9, 0.64548, 0.71799, -0.19708, -0.16998,
 17:18:38.558,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.185, 0.035, 0.985, -0.137, 0, 0, 0, , , , , , , -0.335, -0.588, 157.956, 5.680, -43.560, 23.700, 30.22, 0.11279, 0.15524, 0.73807, 0.64679,
 17:18:38.614,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, -0.001, 0.963, -0.195, 0, 0, 0, , , , , , , -3.757, 0.264, -171.76, -3.560, -24.013, 31.373, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.616,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.003, 0.988, -0.119, 0, 0, 0, , , , , , , 4.889, -0.648, -30.13, -13.347, -33.953, -19.247, 29.9, 0.64548, 0.71799, -0.19708, -0.16998,
 17:18:38.678,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.185, 0.031, 0.987, -0.135, 0, 0, 0, , , , , , , -0.33, -0.588, 157.967, 5.680, -43.560, 23.700, 30.22, 0.11279, 0.15524, 0.73807, 0.64679,
 17:18:38.735,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.004, 0.987, -0.122, 0, 0, 0, , , , , , , 4.905, -0.637, -30.108, -13.347, -33.953, -19.247, 29.9, 0.64548, 0.71799, -0.19708, -0.16998,
 17:18:38.735,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, -0.008, 0.96, -0.2, 0, 0, 0, , , , , , , -3.724, 0.258, -171.76, -3.420, -23.947, 32.433, 31.64, 0.04327, 0.0575, -0.76541, -0.63943,
 17:18:38.797,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.185, 0.032, 0.986, -0.144, 0, 0, 0, , , , , , , -0.33, -0.588, 157.967, 5.427, -43.207, 24.420, 30.22, 0.11279, 0.15524, 0.73807, 0.64679,
 17:18:38.825,fe:77:90:13:0e:6b, 2015-01-01 00:56:46.920, -0.001, 0.969, -0.199, 0, 0, 0, , , , , , , -3.686, 0.253, -171.766, -3.420, -23.947, 32.433, 31.64, 0.04333, 0.05728, -0.76654, -0.63809,
 17:18:38.855,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.005, 0.989, -0.127, 0, 0, 0, , , , , , , 4.922, -0.632, -30.097, -13.320, -34.007, -19.213, 29.9, 0.64484, 0.71881, -0.19647, -0.16962,
 17:18:38.859,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.185, 0.031, 0.985, -0.135, 0, 0, 0, , , , , , , -0.33, -0.582, 157.967, 5.427, -43.207, 24.420, 30.22, 0.11279, 0.15512, 0.73813, 0.64673,
 17:18:38.915,fe:77:90:13:0e:6b, 2015-01-01 00:56:47.545, 0, 0.958, -0.199, 0, 0, 0, , , , , , , -3.653, 0.253, -171.766, -3.420, -23.947, 32.433, 31.64, 0.04333, 0.05728, -0.76654, -0.63809,
 17:18:38.945,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.070, 0.007, 0.988, -0.119, 0, 0, 0, , , , , , , 4.944, -0.626, -30.086, -13.320, -34.007, -19.213, 29.9, 0.64484, 0.71881, -0.19647, -0.16962,
 17:18:38.977,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.600, 0.032, 0.986, -0.133, 0, 0, 0, , , , , , , -0.335, -0.577, 157.956, 5.427, -43.207, 24.420, 30.22, 0.11279, 0.15512, 0.73813, 0.64673,
 17:18:39.036,fe:77:90:13:0e:6b, 2015-01-01 00:56:47.545, -0.007, 0.962, -0.198, 0, 0, 0, , , , , , , -3.62, 0.247, -171.766, -3.420, -23.947, 32.433, 31.64, 0.04333, 0.05728, -0.76654, -0.63809,
 17:18:39.066,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.575, 0.005, 0.987, -0.124, 0, 0, 0, , , , , , , 4.96, -0.621, -30.07, -13.320, -34.007, -19.213, 29.9, 0.64484, 0.71881, -0.19647, -0.16962,
 17:18:39.068,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.600, 0.035, 0.983, -0.141, 0, 0, 0, , , , , , , -0.341, -0.571, 157.956, 5.427, -43.207, 24.420, 30.22, 0.11279, 0.15512, 0.73813, 0.64673,
 17:18:39.096,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.575, 0.008, 0.988, -0.126, 0, 0, 0, , , , , , , 4.982, -0.615, -30.059, -13.320, -34.007, -19.213, 29.9, 0.64484, 0.71881, -0.19647, -0.16962,
 17:18:39.158,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.600, 0.033, 0.984, -0.142, 0, 0, 0, , , , , , , -0.335, -0.566, 157.95, 5.320, -43.400, 23.860, 30.22, 0.11279, 0.15512, 0.73813, 0.64673,
 17:18:39.184,fe:77:90:13:0e:6b, 2015-01-01 00:56:47.545, -0.003, 0.964, -0.201, 0, 0, 0, , , , , , , -3.582, 0.236, -171.766, -3.420, -23.947, 32.433, 31.64, 0.04333, 0.05728, -0.76654, -0.63809,
 17:18:39.214,fe:77:90:13:0e:6b, 2015-01-01 00:56:47.545, 0.004, 0.964, -0.202, 0, 0, 0, , , , , , , -3.543, 0.236, -171.76, -3.627, -24.593, 31.200, 31.64, 0.04333, 0.05728, -0.76654, -0.63809,
 17:18:39.216,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.575, 0.005, 0.988, -0.117, 0, 0, 0, , , , , , , 4.999, -0.61, -30.042, -13.047, -33.813, -19.593, 29.9, 0.64484, 0.71881, -0.19647, -0.16962,
 17:18:39.278,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.960, 0.031, 0.984, -0.143, 0, 0, 0, , , , , , , -0.33, -0.566, 157.95, 5.320, -43.400, 23.860, 30.22, 0.11295, 0.15509, 0.73816, 0.6467,
 17:18:39.305,fe:77:90:13:0e:6b, 2015-01-01 00:56:47.545, 0.001, 0.963, -0.2, 0, 0, 0, , , , , , , -3.51, 0.231, -171.76, -3.627, -24.593, 31.200, 31.64, 0.04343, 0.05725, -0.76746, -0.63696,
 17:18:39.339,cd:75:20:e1:ef:ef, 2015-01-01 00:56:46.575, 0.006, 0.988, -0.122, 0, 0, 0, , , , , , , 5.015, -0.604, -30.026, -13.047, -33.813, -19.593, 29.9, 0.64441, 0.71939, -0.19601, -0.16928,
 17:18:39.398,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.960, 0.027, 0.983, -0.143, 0, 0, 0, , , , , , , -0.247, -0.549, 157.934, 5.320, -43.400, 23.860, 30.22, 0.11295, 0.15509, 0.73816, 0.6467,
 17:18:39.425,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.020, -0.004, 0.961, -0.201, 0, 0, 0, , , , , , , -3.483, 0.225, -171.766, -3.627, -24.593, 31.200, 31.64, 0.04343, 0.05725, -0.76746, -0.63696,
 17:18:39.427,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.055, 0.007, 0.987, -0.121, 0, 0, 0, , , , , , , 5.032, -0.599, -30.009, -13.047, -33.813, -19.593, 29.9, 0.64441, 0.71939, -0.19601, -0.16928,
 17:18:39.459,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.960, 0.029, 0.985, -0.146, 0, 0, 0, , , , , , , -0.214, -0.538, 157.939, 5.320, -43.400, 23.860, 30.22, 0.11295, 0.15509, 0.73816, 0.6467,
 17:18:39.544,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.020, -0.003, 0.964, -0.2, 0, 0, 0, , , , , , , -3.45, 0.22, -171.76, -3.627, -24.593, 31.200, 31.64, 0.04343, 0.05725, -0.76746, -0.63696,
 17:18:39.546,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.055, 0.005, 0.988, -0.121, 0, 0, 0, , , , , , , 5.048, -0.593, -29.998, -13.047, -33.813, -19.593, 29.9, 0.64441, 0.71939, -0.19601, -0.16928,
 17:18:39.577,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:45.960, 0.034, 0.984, -0.138, 0, 0, 0, , , , , , , -0.209, -0.533, 157.939, 5.727, -43.160, 25.160, 30.22, 0.11301, 0.15506, 0.7388, 0.64597,
 17:18:39.634,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.020, -0.001, 0.959, -0.196, 0, 0, 0, , , , , , , -3.428, 0.214, -171.755, -3.787, -24.653, 31.433, 31.64, 0.04343, 0.05725, -0.76746, -0.63696,
 17:18:39.666,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.055, 0.005, 0.988, -0.12, 0, 0, 0, , , , , , , 5.059, -0.588, -29.993, -13.047, -33.813, -19.593, 29.9, 0.64441, 0.71939, -0.19601, -0.16928,
 17:18:39.667,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:46.345, 0.034, 0.987, -0.137, 0, 0, 0, , , , , , , -0.297, -0.544, 157.945, 5.727, -43.160, 25.160, 30.22, 0.11301, 0.15506, 0.7388, 0.64597,
 17:18:39.726,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.055, 0.003, 0.988, -0.126, 0, 0, 0, , , , , , , 5.076, -0.582, -29.982, -13.500, -33.993, -19.480, 29.9, 0.64441, 0.71939, -0.19601, -0.16928,
 17:18:39.756,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.020, 0.001, 0.958, -0.198, 0, 0, 0, , , , , , , -3.406, 0.209, -171.755, -3.787, -24.653, 31.433, 31.64, 0.04361, 0.05722, -0.7681, -0.6362,
 17:18:39.787,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:46.345, 0.031, 0.994, -0.139, 0, 0, 0, , , , , , , -0.357, -0.56, 157.879, 5.727, -43.160, 25.160, 30.22, 0.11301, 0.15506, 0.7388, 0.64597,
 17:18:39.820,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.055, 0.005, 0.987, -0.126, 0, 0, 0, , , , , , , 5.098, -0.577, -29.965, -13.500, -33.993, -19.480, 29.9, 0.64389, 0.72003, -0.19565, -0.16898,
 17:18:39.844,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.470, -0.002, 0.966, -0.199, 0, 0, 0, , , , , , , -3.373, 0.198, -171.749, -3.787, -24.653, 31.433, 31.64, 0.04361, 0.05722, -0.7681, -0.6362,
 17:18:39.849,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:46.345, 0.032, 0.99, -0.131, 0, 0, 0, , , , , , , -0.428, -0.56, 157.874, 5.513, -43.533, 23.593, 30.22, 0.11301, 0.15506, 0.7388, 0.64597,
 17:18:39.904,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.470, -0.004, 0.963, -0.197, 0, 0, 0, , , , , , , -3.351, 0.192, -171.755, -3.787, -24.653, 31.433, 31.64, 0.04361, 0.05722, -0.7681, -0.6362,
 17:18:39.906,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.530, 0.005, 0.986, -0.128, 0, 0, 0, , , , , , , 5.12, -0.571, -29.96, -13.500, -33.993, -19.480, 29.9, 0.64389, 0.72003, -0.19565, -0.16898,
 17:18:39.998,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:46.345, 0.036, 0.989, -0.13, 0, 0, 0, , , , , , , -0.434, -0.555, 157.874, 5.513, -43.533, 23.593, 30.22, 0.11368, 0.15549, 0.73743, 0.64731,
 17:18:40.024,fe:77:90:13:0e:6b, 2015-01-01 00:56:48.470, -0.001, 0.961, -0.196, 0, 0, 0, , , , , , , -3.329, 0.192, -171.755, -3.787, -24.653, 31.433, 31.64, 0.04361, 0.05722, -0.7681, -0.6362,
 17:18:40.026,cd:75:20:e1:ef:ef, 2015-01-01 00:56:47.530, 0.006, 0.986, -0.129, 0, 0, 0, , , , , , , 5.142, -0.566, -29.943, -13.500, -33.993, -19.480, 29.9, 0.64389, 0.72003, -0.19565, -0.16898,
 17:18:40.058,ea:e4:fd:d7:dc:2a, 2015-01-01 00:56:46.705, 0.032, 0.989, -0.127, 0, 0, 0, , , , , , , -0.445, -0.549, 157.863, 5.513, -43.533, 23.593, 30.22, 0.11368, 0.15549, 0.73743, 0.64731,
