Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:28:25.821,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.385, 0.179, 0.93, -0.297, 0, 0, 0, , , , , , , 0.439, -0.137, -13.013, -24.480, -73.420, -38.287, 29.22, 0.59811, 0.78839, -0.14349, 0.00418,
 13:28:25.912,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.425, 0.056, 0.824, -0.514, 0.488, 0.671, -0.122, , , , , , , 1.835, 0.676, -2.142, -3.413, -56.020, 19.140, 26.75, 0.48801, 0.87222, -0.02859, 0.01279,
 13:28:25.914,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:31.680, 0.076, 0.987, -0.137, 0, 0, 0, , , , , , , -1.791, 0.341, 48.604, 5.000, -68.340, 0.800, 31.54, 0.58011, 0.70206, 0.28738, 0.29645,
 13:28:25.942,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.385, 0.172, 0.928, -0.296, 0, 0, 0, , , , , , , 0.461, -0.132, -13.019, -24.567, -73.740, -37.693, 29.22, 0.59811, 0.78839, -0.14349, 0.00418,
 13:28:25.974,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:31.680, 0.074, 0.982, -0.138, 0, 0, 0, , , , , , , -1.807, 0.346, 48.615, 5.607, -68.307, 0.680, 31.54, 0.58011, 0.70206, 0.28738, 0.29645,
 13:28:26.002,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.425, 0.057, 0.822, -0.511, -0.671, 0.549, 0.061, , , , , , , 1.846, 0.67, -2.148, -3.413, -56.020, 19.140, 26.75, 0.48801, 0.87222, -0.02859, 0.01279,
 13:28:26.061,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.385, 0.174, 0.931, -0.299, 0, 0, 0, , , , , , , 0.483, -0.132, -13.024, -24.567, -73.740, -37.693, 29.22, 0.59735, 0.78894, -0.14368, 0.00409,
 13:28:26.095,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:31.680, 0.079, 0.984, -0.139, 0, 0, 0, , , , , , , -1.824, 0.363, 48.631, 5.607, -68.307, 0.680, 31.54, 0.58051, 0.70157, 0.28748, 0.29675,
 13:28:26.123,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.425, 0.054, 0.828, -0.51, -1.343, -1.465, 1.465, , , , , , , 1.851, 0.659, -2.153, -3.673, -56.220, 19.453, 26.75, 0.48801, 0.87222, -0.02859, 0.01279,
 13:28:26.151,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.860, 0.174, 0.929, -0.294, 0, 0, 0, , , , , , , 0.511, -0.126, -13.03, -24.567, -73.740, -37.693, 29.22, 0.59735, 0.78894, -0.14368, 0.00409,
 13:28:26.184,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.100, 0.083, 0.988, -0.132, 0, 0, 0, , , , , , , -1.835, 0.379, 48.653, 5.607, -68.307, 0.680, 31.54, 0.58051, 0.70157, 0.28748, 0.29675,
 13:28:26.212,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.425, 0.047, 0.83, -0.512, 0.183, -0.183, -1.343, , , , , , , 1.851, 0.643, -2.148, -3.673, -56.220, 19.453, 26.75, 0.48788, 0.87228, -0.02893, 0.01315,
 13:28:26.242,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.860, 0.178, 0.93, -0.298, 0, 0, 0, , , , , , , 0.527, -0.121, -13.03, -24.567, -73.740, -37.693, 29.22, 0.59735, 0.78894, -0.14368, 0.00409,
 13:28:26.302,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.845, 0.055, 0.827, -0.503, -2.319, -1.953, -1.282, , , , , , , 1.851, 0.626, -2.17, -3.673, -56.220, 19.453, 26.75, 0.48788, 0.87228, -0.02893, 0.01315,
 13:28:26.304,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.100, 0.077, 0.982, -0.133, 0, 0, 0, , , , , , , -1.857, 0.39, 48.675, 5.607, -68.307, 0.680, 31.54, 0.58051, 0.70157, 0.28748, 0.29675,
 13:28:26.362,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.860, 0.175, 0.929, -0.292, 0, 0, 0, , , , , , , 0.549, -0.121, -13.035, -24.567, -73.740, -37.693, 29.22, 0.59735, 0.78894, -0.14368, 0.00409,
 13:28:26.392,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.845, 0.061, 0.83, -0.499, -0.977, 0.183, 0.122, , , , , , , 1.84, 0.621, -2.186, -3.673, -56.220, 19.453, 26.75, 0.48788, 0.87228, -0.02893, 0.01315,
 13:28:26.423,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.100, 0.08, 0.985, -0.133, 0, 0, 0, , , , , , , -1.89, 0.39, 48.675, 5.073, -68.000, 0.047, 31.54, 0.58051, 0.70157, 0.28748, 0.29675,
 13:28:26.451,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.860, 0.176, 0.931, -0.291, 0, 0, 0, , , , , , , 0.566, -0.121, -13.041, -24.700, -73.840, -37.527, 29.22, 0.59735, 0.78894, -0.14368, 0.00409,
 13:28:26.513,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.845, 0.065, 0.831, -0.501, 0.916, 1.465, 0.61, , , , , , , 1.824, 0.61, -2.181, -3.673, -56.220, 19.453, 26.75, 0.48788, 0.87228, -0.02893, 0.01315,
 13:28:26.513,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.485, 0.083, 0.985, -0.129, 0, 0, 0, , , , , , , -1.934, 0.357, 48.647, 5.073, -68.000, 0.047, 31.54, 0.58124, 0.70093, 0.28714, 0.29721,
 13:28:26.570,cd:75:20:e1:ef:ef, 2015-01-01 00:23:50.860, 0.177, 0.928, -0.297, 0, 0, 0, , , , , , , 0.582, -0.121, -13.046, -24.700, -73.840, -37.527, 29.22, 0.59668, 0.7894, -0.14377, 0.00403,
 13:28:26.602,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.845, 0.066, 0.83, -0.504, 0.977, 0.61, 0.183, , , , , , , 1.813, 0.593, -2.17, -3.967, -56.293, 18.973, 26.75, 0.48788, 0.87228, -0.02893, 0.01315,
 13:28:26.604,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.485, 0.081, 0.989, -0.126, 0, 0, 0, , , , , , , -2, 0.346, 48.675, 5.073, -68.000, 0.047, 31.54, 0.58124, 0.70093, 0.28714, 0.29721,
 13:28:26.661,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.365, 0.176, 0.929, -0.294, 0, 0, 0, , , , , , , 0.599, -0.121, -13.052, -24.700, -73.840, -37.527, 29.22, 0.59668, 0.7894, -0.14377, 0.00403,
 13:28:26.751,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.365, 0.174, 0.929, -0.294, 0, 0, 0, , , , , , , 0.615, -0.121, -13.057, -24.700, -73.840, -37.527, 29.22, 0.59668, 0.7894, -0.14377, 0.00403,
 13:28:26.754,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.485, 0.079, 0.987, -0.128, 0, 0, 0, , , , , , , -2.016, 0.352, 48.702, 5.073, -68.000, 0.047, 31.54, 0.58124, 0.70093, 0.28714, 0.29721,
 13:28:26.784,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.485, 0.076, 0.983, -0.13, 0, 0, 0, , , , , , , -2.049, 0.357, 48.713, 5.420, -67.413, -0.060, 31.54, 0.58124, 0.70093, 0.28714, 0.29721,
 13:28:26.813,fe:77:90:13:0e:6b, 2015-01-01 00:22:28.845, 0.062, 0.829, -0.504, 0, 0, 0, , , , , , , 1.807, 0.566, -2.17, -3.967, -56.293, 18.973, 26.75, 0.48825, 0.87204, -0.02927, 0.01364,
 13:28:26.842,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.365, 0.175, 0.931, -0.295, 0, 0, 0, , , , , , , 0.626, -0.121, -13.057, -24.700, -73.840, -37.527, 29.22, 0.59668, 0.7894, -0.14377, 0.00403,
 13:28:26.843,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.320, 0.063, 0.835, -0.5, 0, 0, 0, , , , , , , 1.796, 0.549, -2.153, -3.967, -56.293, 18.973, 26.75, 0.48825, 0.87204, -0.02927, 0.01364,
 13:28:26.904,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.485, 0.08, 0.987, -0.141, 0, 0, 0, , , , , , , -2.054, 0.396, 48.636, 5.420, -67.413, -0.060, 31.54, 0.58203, 0.70047, 0.28683, 0.29691,
 13:28:26.932,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.320, 0.036, 0.831, -0.499, 1.343, 2.197, -2.625, , , , , , , 1.78, 0.527, -2.148, -3.967, -56.293, 18.973, 26.75, 0.48825, 0.87204, -0.02927, 0.01364,
 13:28:26.992,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.320, 0.055, 0.84, -0.508, 3.296, -1.709, -0.305, , , , , , , 1.978, 0.566, -2.142, -3.967, -56.293, 18.973, 26.75, 0.48825, 0.87204, -0.02927, 0.01364,
 13:28:26.994,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.905, 0.08, 0.979, -0.133, 0, 0, 0, , , , , , , -2.049, 0.39, 48.499, 5.420, -67.413, -0.060, 31.54, 0.58203, 0.70047, 0.28683, 0.29691,
 13:28:27.021,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.365, 0.174, 0.931, -0.288, 0, 0, 0, , , , , , , 0.643, -0.121, -13.063, -24.533, -73.620, -37.160, 29.22, 0.59668, 0.7894, -0.14377, 0.00403,
 13:28:27.052,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.365, 0.179, 0.931, -0.295, 0, 0, 0, , , , , , , 0.654, -0.115, -13.068, -24.533, -73.620, -37.160, 29.22, 0.59622, 0.78973, -0.14389, 0.00397,
 13:28:27.114,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.905, 0.081, 0.983, -0.127, 0, 0, 0, , , , , , , -2.126, 0.428, 48.505, 5.420, -67.413, -0.060, 31.54, 0.58203, 0.70047, 0.28683, 0.29691,
 13:28:27.141,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.845, 0.176, 0.929, -0.289, 0, 0, 0, , , , , , , 0.67, -0.115, -13.068, -24.533, -73.620, -37.160, 29.22, 0.59622, 0.78973, -0.14389, 0.00397,
 13:28:27.172,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.320, 0.058, 0.833, -0.507, -1.221, -0.977, 0.671, , , , , , , 2.01, 0.637, -2.269, -3.680, -56.440, 19.107, 26.75, 0.48825, 0.87204, -0.02927, 0.01364,
 13:28:27.202,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.320, 0.062, 0.825, -0.508, 0.61, 1.16, 0.366, , , , , , , 2.005, 0.626, -2.269, -3.680, -56.440, 19.107, 26.75, 0.48676, 0.87289, -0.02985, 0.01276,
 13:28:27.205,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:32.905, 0.076, 0.99, -0.125, 0, 0, 0, , , , , , , -2.148, 0.434, 48.549, 5.220, -67.947, -0.193, 31.54, 0.58203, 0.70047, 0.28683, 0.29691,
 13:28:27.232,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.845, 0.177, 0.929, -0.292, 0, 0, 0, , , , , , , 0.676, -0.115, -13.068, -24.533, -73.620, -37.160, 29.22, 0.59622, 0.78973, -0.14389, 0.00397,
 13:28:27.322,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.825, 0.064, 0.828, -0.51, 1.587, 0.732, 1.465, , , , , , , 2, 0.604, -2.291, -3.680, -56.440, 19.107, 26.75, 0.48676, 0.87289, -0.02985, 0.01276,
 13:28:27.324,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.260, 0.077, 0.986, -0.125, 0, 0, 0, , , , , , , -2.208, 0.374, 48.615, 5.220, -67.947, -0.193, 31.54, 0.58298, 0.69965, 0.28638, 0.29752,
 13:28:27.352,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.845, 0.175, 0.929, -0.301, 0, 0, 0, , , , , , , 0.687, -0.115, -13.074, -24.533, -73.620, -37.160, 29.22, 0.59622, 0.78973, -0.14389, 0.00397,
 13:28:27.412,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.825, 0.061, 0.823, -0.509, -0.427, 0.61, 0.61, , , , , , , 1.994, 0.588, -2.285, -3.680, -56.440, 19.107, 26.75, 0.48676, 0.87289, -0.02985, 0.01276,
 13:28:27.414,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.260, 0.078, 0.989, -0.125, 0, 0, 0, , , , , , , -2.269, 0.363, 48.675, 5.220, -67.947, -0.193, 31.54, 0.58298, 0.69965, 0.28638, 0.29752,
 13:28:27.442,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.845, 0.176, 0.93, -0.293, 0, 0, 0, , , , , , , 0.703, -0.115, -13.074, -24.573, -73.920, -38.233, 29.22, 0.59622, 0.78973, -0.14389, 0.00397,
 13:28:27.504,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.260, 0.08, 0.987, -0.126, 0, 0, 0, , , , , , , -2.28, 0.352, 48.686, 5.180, -67.580, 0.167, 31.54, 0.58298, 0.69965, 0.28638, 0.29752,
 13:28:27.532,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.825, 0.06, 0.826, -0.506, 1.099, -0.305, 0.122, , , , , , , 1.994, 0.566, -2.285, -3.693, -56.040, 20.013, 26.75, 0.48676, 0.87289, -0.02985, 0.01276,
 13:28:27.592,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.260, 0.081, 0.984, -0.126, 0, 0, 0, , , , , , , -2.324, 0.352, 48.658, 5.180, -67.580, 0.167, 31.54, 0.58347, 0.69904, 0.28619, 0.29816,
 13:28:27.620,cd:75:20:e1:ef:ef, 2015-01-01 00:23:51.845, 0.177, 0.931, -0.295, 0, 0, 0, , , , , , , 0.709, -0.115, -13.074, -24.573, -73.920, -38.233, 29.22, 0.59586, 0.79001, -0.14392, 0.00397,
 13:28:27.622,fe:77:90:13:0e:6b, 2015-01-01 00:22:29.825, 0.06, 0.831, -0.507, 0.671, -0.916, 0.122, , , , , , , 1.983, 0.549, -2.274, -3.693, -56.040, 20.013, 26.75, 0.48691, 0.87277, -0.03015, 0.0134,
 13:28:27.650,cd:75:20:e1:ef:ef, 2015-01-01 00:23:52.320, 0.177, 0.93, -0.293, 0, 0, 0, , , , , , , 0.72, -0.115, -13.079, -24.573, -73.920, -38.233, 29.22, 0.59586, 0.79001, -0.14392, 0.00397,
 13:28:27.713,fe:77:90:13:0e:6b, 2015-01-01 00:22:30.245, 0.061, 0.82, -0.51, 2.258, -0.488, 1.343, , , , , , , 1.978, 0.533, -2.269, -3.693, -56.040, 20.013, 26.75, 0.48691, 0.87277, -0.03015, 0.0134,
 13:28:27.714,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.620, 0.083, 0.983, -0.124, 0, 0, 0, , , , , , , -2.362, 0.357, 48.686, 5.180, -67.580, 0.167, 31.54, 0.58347, 0.69904, 0.28619, 0.29816,
 13:28:27.802,cd:75:20:e1:ef:ef, 2015-01-01 00:23:52.320, 0.177, 0.931, -0.291, 0, 0, 0, , , , , , , 0.731, -0.115, -13.079, -24.573, -73.920, -38.233, 29.22, 0.59586, 0.79001, -0.14392, 0.00397,
 13:28:27.803,fe:77:90:13:0e:6b, 2015-01-01 00:22:30.245, 0.064, 0.827, -0.515, 1.892, -1.526, -0.183, , , , , , , 1.983, 0.516, -2.263, -3.693, -56.040, 20.013, 26.75, 0.48691, 0.87277, -0.03015, 0.0134,
 13:28:27.804,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.620, 0.081, 0.986, -0.125, 0, 0, 0, , , , , , , -2.395, 0.341, 48.642, 5.180, -67.580, 0.167, 31.54, 0.58347, 0.69904, 0.28619, 0.29816,
 13:28:27.832,cd:75:20:e1:ef:ef, 2015-01-01 00:23:52.320, 0.177, 0.931, -0.292, 0, 0, 0, , , , , , , 0.742, -0.115, -13.085, -24.573, -73.920, -38.233, 29.22, 0.59586, 0.79001, -0.14392, 0.00397,
 13:28:27.921,fe:77:90:13:0e:6b, 2015-01-01 00:22:30.245, 0.064, 0.822, -0.517, 0.916, -1.16, 1.831, , , , , , , 1.989, 0.505, -2.252, -3.693, -56.040, 20.013, 26.75, 0.48691, 0.87277, -0.03015, 0.0134,
 13:28:27.923,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.620, 0.073, 0.986, -0.135, 0, 0, 0, , , , , , , -2.346, 0.297, 48.664, 5.353, -67.553, -0.160, 31.54, 0.58347, 0.69904, 0.28619, 0.29816,
 13:28:28.015,ea:e4:fd:d7:dc:2a, 2015-01-01 00:23:33.620, 0.077, 0.992, -0.113, 0, 0, 0, , , , , , , -2.411, 0.308, 48.697, 5.353, -67.553, -0.160, 31.54, 0.58395, 0.69836, 0.28586, 0.29904,
 13:28:28.041,cd:75:20:e1:ef:ef, 2015-01-01 00:23:52.320, 0.18, 0.93, -0.289, 0, 0, 0, , , , , , , 0.747, -0.115, -13.085, -24.387, -73.620, -37.567, 29.22, 0.59586, 0.79001, -0.14392, 0.00397,
 13:28:28.042,fe:77:90:13:0e:6b, 2015-01-01 00:22:30.245, 0.066, 0.816, -0.518, 0, 0, 0, , , , , , , 2, 0.489, -2.247, -3.833, -56.473, 20.347, 26.75, 0.48691, 0.87277, -0.03015, 0.0134,
