Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:49:43.913,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.145, -0.014, 0.999, -0.019, 0, 0, 0, , , , , , , -1.219, 0.571, 167.981, 6.060, -75.380, 18.093, 31.18, 0.08081, 0.0665, 0.70905, 0.6973,
 14:49:43.915,cd:75:20:e1:ef:ef, 2015-01-01 01:24:32.905, 0.089, 0.99, -0.063, 0, 0, 0, , , , , , , -0.297, -0.104, -3.873, -18.960, -73.760, -60.153, 28.97, 0.68188, 0.72894, -0.05777, 0.01492,
 14:49:44.038,fe:77:90:13:0e:6b, 2015-01-01 01:22:05.650, -0.092, 0.958, -0.199, 0, 0, 0, , , , , , , 4.664, 1.439, -93.631, -2.720, -51.240, 12.213, 26.64, 0.40555, 0.55231, -0.55032, -0.47699,
 14:49:44.039,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.145, -0.012, 0.998, -0.021, 0, 0, 0, , , , , , , -1.219, 0.577, 167.943, 6.020, -75.520, 18.720, 31.18, 0.08081, 0.0665, 0.70905, 0.6973,
 14:49:44.064,cd:75:20:e1:ef:ef, 2015-01-01 01:24:32.905, 0.093, 0.991, -0.064, 0, 0, 0, , , , , , , -0.302, -0.104, -3.933, -19.200, -73.260, -60.580, 28.97, 0.68188, 0.72894, -0.05777, 0.01492,
 14:49:44.094,cd:75:20:e1:ef:ef, 2015-01-01 01:24:32.905, 0.093, 0.991, -0.067, 0, 0, 0, , , , , , , -0.308, -0.104, -3.994, -19.200, -73.260, -60.580, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.098,fe:77:90:13:0e:6b, 2015-01-01 01:22:05.650, -0.087, 0.958, -0.2, 0, 0, 0, , , , , , , 4.647, 1.456, -93.658, -2.580, -50.953, 11.753, 26.64, 0.40555, 0.55231, -0.55032, -0.47699,
 14:49:44.157,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.145, -0.012, 0.998, -0.018, 0, 0, 0, , , , , , , -1.214, 0.577, 167.899, 6.020, -75.520, 18.720, 31.18, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.216,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.065, -0.089, 0.957, -0.2, 0, 0, 0, , , , , , , 4.647, 1.478, -93.697, -2.580, -50.953, 11.753, 26.64, 0.4046, 0.55139, -0.55057, -0.47855,
 14:49:44.246,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.092, 0.989, -0.061, 0, 0, 0, , , , , , , -0.313, -0.104, -4.054, -19.200, -73.260, -60.580, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.273,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.145, -0.011, 0.998, -0.018, 0, 0, 0, , , , , , , -1.214, 0.577, 167.86, 6.020, -75.520, 18.720, 31.18, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.274,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.094, 0.991, -0.063, 0, 0, 0, , , , , , , -0.319, -0.104, -4.114, -19.200, -73.260, -60.580, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.276,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.065, -0.094, 0.96, -0.2, 0, 0, 0, , , , , , , 4.658, 1.494, -93.735, -2.580, -50.953, 11.753, 26.64, 0.4046, 0.55139, -0.55057, -0.47855,
 14:49:44.362,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.145, -0.021, 0.998, -0.019, 0, 0, 0, , , , , , , -1.208, 0.577, 167.816, 6.020, -75.520, 18.720, 31.18, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.364,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.092, 0.99, -0.064, 0, 0, 0, , , , , , , -0.33, -0.099, -4.175, -19.200, -73.260, -60.580, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.394,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.065, -0.097, 0.958, -0.202, 0, 0, 0, , , , , , , 4.658, 1.505, -93.768, -2.580, -50.953, 11.753, 26.64, 0.4046, 0.55139, -0.55057, -0.47855,
 14:49:44.484,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.093, 0.992, -0.06, 0, 0, 0, , , , , , , -0.335, -0.099, -4.23, -19.200, -73.260, -60.580, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.486,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.065, -0.086, 0.958, -0.204, 0, 0, 0, , , , , , , 4.658, 1.522, -93.801, -2.647, -51.073, 12.093, 26.64, 0.4046, 0.55139, -0.55057, -0.47855,
 14:49:44.512,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.016, 1, -0.02, 0, 0, 0, , , , , , , -1.203, 0.571, 167.789, 6.020, -75.520, 18.720, 31.3, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.604,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.013, 0.994, -0.021, 0, 0, 0, , , , , , , -1.208, 0.549, 167.783, 6.020, -75.520, 18.720, 31.3, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.604,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.095, 0.988, -0.065, 0, 0, 0, , , , , , , -0.341, -0.099, -4.285, -19.133, -73.520, -60.613, 28.97, 0.68216, 0.72858, -0.05981, 0.01288,
 14:49:44.606,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.065, -0.09, 0.948, -0.204, 0, 0, 0, , , , , , , 4.669, 1.544, -93.845, -2.647, -51.073, 12.093, 26.64, 0.40353, 0.55103, -0.55112, -0.47925,
 14:49:44.665,cd:75:20:e1:ef:ef, 2015-01-01 01:24:33.470, 0.095, 0.991, -0.061, 0, 0, 0, , , , , , , -0.346, -0.099, -4.345, -19.133, -73.520, -60.613, 28.97, 0.6824, 0.72818, -0.06192, 0.01086,
 14:49:44.695,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.510, -0.091, 0.954, -0.2, 0, 0, 0, , , , , , , 4.675, 1.555, -93.884, -2.647, -51.073, 12.093, 26.64, 0.40353, 0.55103, -0.55112, -0.47925,
 14:49:44.752,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.014, 0.999, -0.02, 0, 0, 0, , , , , , , -1.192, 0.533, 167.723, 6.020, -75.520, 18.720, 31.3, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.783,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.016, 0.998, -0.019, 0, 0, 0, , , , , , , -1.187, 0.527, 167.701, 5.987, -75.387, 18.560, 31.3, 0.08173, 0.0675, 0.70908, 0.69702,
 14:49:44.813,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.095, 0.991, -0.065, 0, 0, 0, , , , , , , -0.357, -0.099, -4.395, -19.133, -73.520, -60.613, 28.97, 0.6824, 0.72818, -0.06192, 0.01086,
 14:49:44.815,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.510, -0.088, 0.958, -0.198, 0, 0, 0, , , , , , , 4.68, 1.566, -93.917, -2.647, -51.073, 12.093, 26.64, 0.40353, 0.55103, -0.55112, -0.47925,
 14:49:44.904,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.095, 0.99, -0.063, 0, 0, 0, , , , , , , -0.363, -0.099, -4.449, -19.133, -73.520, -60.613, 28.97, 0.6824, 0.72818, -0.06192, 0.01086,
 14:49:44.906,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.510, -0.09, 0.959, -0.2, 0, 0, 0, , , , , , , 4.669, 1.582, -93.95, -2.547, -51.467, 11.680, 26.64, 0.40353, 0.55103, -0.55112, -0.47925,
 14:49:44.933,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.011, 0.997, -0.021, 0, 0, 0, , , , , , , -1.203, 0.533, 167.706, 5.987, -75.387, 18.560, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:44.964,ea:e4:fd:d7:dc:2a, 2015-01-01 02:26:59.885, -0.013, 0.996, -0.017, 0, 0, 0, , , , , , , -1.187, 0.522, 167.651, 5.987, -75.387, 18.560, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:44.999,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.510, -0.089, 0.958, -0.202, 0, 0, 0, , , , , , , 4.658, 1.599, -93.977, -2.547, -51.467, 11.680, 26.64, 0.40277, 0.55057, -0.55145, -0.48004,
 14:49:45.053,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.015, 0.996, -0.021, 0, 0, 0, , , , , , , -1.181, 0.522, 167.613, 5.987, -75.387, 18.560, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:45.055,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.094, 0.991, -0.061, 0, 0, 0, , , , , , , -0.368, -0.099, -4.504, -19.133, -73.520, -60.613, 28.97, 0.6824, 0.72818, -0.06192, 0.01086,
 14:49:45.089,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.096, 0.986, -0.06, 0, 0, 0, , , , , , , -0.374, -0.099, -4.559, -19.080, -73.247, -60.180, 28.97, 0.6824, 0.72818, -0.06192, 0.01086,
 14:49:45.089,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.900, -0.087, 0.962, -0.197, 0, 0, 0, , , , , , , 4.653, 1.615, -94.01, -2.547, -51.467, 11.680, 26.64, 0.40277, 0.55057, -0.55145, -0.48004,
 14:49:45.146,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.013, 0.998, -0.017, 0, 0, 0, , , , , , , -1.176, 0.522, 167.574, 5.987, -75.387, 18.560, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:45.180,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.096, 0.991, -0.062, 0, 0, 0, , , , , , , -0.379, -0.099, -4.614, -19.080, -73.247, -60.180, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.208,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.900, -0.088, 0.96, -0.198, 0, 0, 0, , , , , , , 4.625, 1.631, -94.032, -2.547, -51.467, 11.680, 26.64, 0.40277, 0.55057, -0.55145, -0.48004,
 14:49:45.264,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.012, 0.997, -0.019, 0, 0, 0, , , , , , , -1.17, 0.522, 167.542, 5.987, -75.387, 18.560, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:45.296,fe:77:90:13:0e:6b, 2015-01-01 01:22:06.900, -0.086, 0.958, -0.201, 0, 0, 0, , , , , , , 4.62, 1.637, -94.07, -2.640, -50.947, 11.800, 26.64, 0.40277, 0.55057, -0.55145, -0.48004,
 14:49:45.356,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.010, 0.098, 0.989, -0.064, 0, 0, 0, , , , , , , -0.385, -0.099, -4.675, -19.080, -73.247, -60.180, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.398,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.012, 0.998, -0.023, 0, 0, 0, , , , , , , -1.17, 0.522, 167.503, 6.467, -75.027, 18.413, 31.3, 0.08276, 0.06921, 0.70911, 0.69672,
 14:49:45.398,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.096, 0.99, -0.062, 0, 0, 0, , , , , , , -0.396, -0.099, -4.724, -19.080, -73.247, -60.180, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.416,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.085, 0.957, -0.199, 0, 0, 0, , , , , , , 4.609, 1.642, -94.092, -2.640, -50.947, 11.800, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.444,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.098, 0.988, -0.064, 0, 0, 0, , , , , , , -0.401, -0.104, -4.779, -19.080, -73.247, -60.180, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.478,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.004, 0.998, -0.02, 0, 0, 0, , , , , , , -1.192, 0.522, 167.525, 6.467, -75.027, 18.413, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:45.507,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.09, 0.956, -0.2, 0, 0, 0, , , , , , , 4.598, 1.648, -94.125, -2.640, -50.947, 11.800, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.579,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.093, 0.987, -0.059, 0, 0, 0, , , , , , , -0.406, -0.104, -4.828, -19.080, -73.247, -60.180, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.593,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.425, -0.012, 0.994, -0.02, 0, 0, 0, , , , , , , -1.187, 0.505, 167.476, 6.467, -75.027, 18.413, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:45.655,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.082, 0.966, -0.202, 0, 0, 0, , , , , , , 4.609, 1.653, -94.169, -2.640, -50.947, 11.800, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.687,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.099, 0.986, -0.058, 0, 0, 0, , , , , , , -0.412, -0.104, -4.883, -19.860, -73.613, -60.300, 28.97, 0.68265, 0.72781, -0.06387, 0.00903,
 14:49:45.689,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.088, 0.956, -0.191, 0, 0, 0, , , , , , , 4.598, 1.659, -94.197, -2.640, -50.947, 11.800, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.689,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.012, 0.999, -0.019, 0, 0, 0, , , , , , , -1.198, 0.505, 167.503, 6.467, -75.027, 18.413, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:45.813,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.095, 0.992, -0.061, 0, 0, 0, , , , , , , -0.417, -0.11, -4.938, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:45.814,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.082, 0.968, -0.194, 0, 0, 0, , , , , , , 4.581, 1.659, -94.235, -3.180, -50.933, 11.407, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.858,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.013, 0.997, -0.019, 0, 0, 0, , , , , , , -1.192, 0.494, 167.459, 6.467, -75.027, 18.413, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:45.902,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.094, 0.989, -0.06, 0, 0, 0, , , , , , , -0.423, -0.115, -4.993, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:45.925,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.285, -0.087, 0.965, -0.198, 0, 0, 0, , , , , , , 4.559, 1.659, -94.263, -3.180, -50.933, 11.407, 26.64, 0.40225, 0.54993, -0.55167, -0.48093,
 14:49:45.926,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.017, 1, -0.014, 0, 0, 0, , , , , , , -1.192, 0.494, 167.421, 6.467, -75.027, 18.413, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:45.990,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.019, 0.996, -0.018, 0, 0, 0, , , , , , , -1.192, 0.494, 167.382, 6.200, -75.473, 17.527, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:46.014,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.096, 0.99, -0.062, 0, 0, 0, , , , , , , -0.428, -0.115, -5.043, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.015,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.880, -0.091, 0.955, -0.199, 0, 0, 0, , , , , , , 4.548, 1.664, -94.29, -3.180, -50.933, 11.407, 26.64, 0.40173, 0.54901, -0.55219, -0.48184,
 14:49:46.105,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.880, -0.083, 0.959, -0.196, 0, 0, 0, , , , , , , 4.565, 1.681, -94.34, -3.180, -50.933, 11.407, 26.64, 0.40173, 0.54901, -0.55219, -0.48184,
 14:49:46.106,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.016, 0.999, -0.021, 0, 0, 0, , , , , , , -1.192, 0.5, 167.349, 6.200, -75.473, 17.527, 31.3, 0.08374, 0.07043, 0.70898, 0.69662,
 14:49:46.134,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:00.990, -0.014, 0.997, -0.017, 0, 0, 0, , , , , , , -1.187, 0.505, 167.322, 6.200, -75.473, 17.527, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.164,cd:75:20:e1:ef:ef, 2015-01-01 01:24:34.575, 0.096, 0.991, -0.059, 0, 0, 0, , , , , , , -0.434, -0.115, -5.092, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.198,cd:75:20:e1:ef:ef, 2015-01-01 01:24:35.380, 0.096, 0.988, -0.062, 0, 0, 0, , , , , , , -0.445, -0.115, -5.142, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.230,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.880, -0.083, 0.961, -0.192, 0, 0, 0, , , , , , , 4.559, 1.686, -94.384, -3.180, -50.933, 11.407, 26.64, 0.40173, 0.54901, -0.55219, -0.48184,
 14:49:46.257,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.015, 0.994, -0.018, 0, 0, 0, , , , , , , -1.187, 0.505, 167.289, 6.200, -75.473, 17.527, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.257,cd:75:20:e1:ef:ef, 2015-01-01 01:24:35.380, 0.097, 0.99, -0.064, 0, 0, 0, , , , , , , -0.45, -0.115, -5.191, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.292,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.880, -0.08, 0.959, -0.19, 0, 0, 0, , , , , , , 4.548, 1.686, -94.427, -3.127, -50.973, 11.840, 26.64, 0.40173, 0.54901, -0.55219, -0.48184,
 14:49:46.372,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.014, 0.996, -0.016, 0, 0, 0, , , , , , , -1.187, 0.505, 167.261, 6.200, -75.473, 17.527, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.432,cd:75:20:e1:ef:ef, 2015-01-01 01:24:35.380, 0.096, 0.989, -0.062, 0, 0, 0, , , , , , , -0.456, -0.115, -5.24, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.442,fe:77:90:13:0e:6b, 2015-01-01 01:22:07.880, -0.083, 0.96, -0.194, 0, 0, 0, , , , , , , 4.537, 1.686, -94.471, -3.127, -50.973, 11.840, 26.64, 0.40076, 0.54797, -0.5531, -0.48279,
 14:49:46.502,fe:77:90:13:0e:6b, 2015-01-01 01:22:08.360, -0.073, 0.958, -0.196, 0, 0, 0, , , , , , , 4.526, 1.686, -94.515, -3.127, -50.973, 11.840, 26.64, 0.40076, 0.54797, -0.5531, -0.48279,
 14:49:46.506,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.013, 0.997, -0.017, 0, 0, 0, , , , , , , -1.192, 0.505, 167.223, 6.200, -75.473, 17.527, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.518,cd:75:20:e1:ef:ef, 2015-01-01 01:24:35.380, 0.098, 0.99, -0.061, 0, 0, 0, , , , , , , -0.461, -0.121, -5.29, -19.860, -73.613, -60.300, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.588,cd:75:20:e1:ef:ef, 2015-01-01 01:24:35.380, 0.1, 0.989, -0.062, 0, 0, 0, , , , , , , -0.467, -0.121, -5.339, -19.413, -73.193, -60.853, 28.97, 0.68292, 0.72739, -0.06598, 0.00717,
 14:49:46.590,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.015, 0.998, -0.019, 0, 0, 0, , , , , , , -1.192, 0.511, 167.19, 6.200, -75.473, 17.527, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.625,fe:77:90:13:0e:6b, 2015-01-01 01:22:08.360, -0.085, 0.957, -0.198, 0, 0, 0, , , , , , , 4.482, 1.686, -94.526, -3.127, -50.973, 11.840, 26.64, 0.40076, 0.54797, -0.5531, -0.48279,
 14:49:46.721,fe:77:90:13:0e:6b, 2015-01-01 01:22:08.360, -0.079, 0.958, -0.197, 0, 0, 0, , , , , , , 4.471, 1.686, -94.554, -3.127, -50.973, 11.840, 26.64, 0.40076, 0.54797, -0.5531, -0.48279,
 14:49:46.721,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.015, 1.005, -0.02, 0, 0, 0, , , , , , , -1.187, 0.505, 167.151, 6.273, -75.293, 18.320, 31.3, 0.08475, 0.07144, 0.70886, 0.69653,
 14:49:46.733,ea:e4:fd:d7:dc:2a, 2015-01-01 02:27:01.645, -0.012, 0.993, -0.018, 0, 0, 0, , , , , , , -1.181, 0.505, 167.124, 6.273, -75.293, 18.320, 31.3, 0.08597, 0.07263, 0.70877, 0.69635,
