Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:17:29.189,fe:77:90:13:0e:6b, 2015-01-01 00:50:04.660, -0.144, 0.938, -0.239, -1.465, -0.427, 0.549, , , , , , , -1.741, -1.335, -99.234, -2.153, -52.340, 16.067, 31.3, 0.34625, 0.54657, -0.56836, -0.50812,
 14:17:29.247,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.055, 0.083, 0.946, 0.321, 0, 0, 0, , , , , , , 2.461, -0.236, 43.989, -18.547, -62.560, -83.673, 27.77, 0.7514, 0.54224, 0.18616, 0.32648,
 14:17:29.276,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.03, 0.996, -0.071, 0, 0, 0, , , , , , , -1.214, -1, -93.065, 7.007, -77.827, 20.773, 30.07, 0.4725, 0.49997, -0.5376, -0.48749,
 14:17:29.308,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.045, -0.141, 0.946, -0.232, -2.747, 0.183, 1.038, , , , , , , -1.719, -1.34, -99.261, -2.153, -52.340, 16.067, 31.3, 0.35092, 0.54523, -0.56845, -0.50629,
 14:17:29.335,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.535, 0.083, 0.947, 0.317, 0, 0, 0, , , , , , , 2.499, -0.253, 43.989, -18.547, -62.560, -83.673, 27.77, 0.7514, 0.54224, 0.18616, 0.32648,
 14:17:29.335,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.033, 0.994, -0.071, 0, 0, 0, , , , , , , -1.219, -1.005, -93.071, 7.007, -77.827, 20.773, 30.07, 0.4725, 0.49997, -0.5376, -0.48749,
 14:17:29.397,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.045, -0.143, 0.941, -0.228, -0.854, 0.366, 0.427, , , , , , , -1.714, -1.351, -99.294, -2.153, -52.340, 16.067, 31.3, 0.35092, 0.54523, -0.56845, -0.50629,
 14:17:29.459,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.026, 0.991, -0.078, 0, 0, 0, , , , , , , -1.225, -1.022, -93.076, 7.007, -77.827, 20.773, 30.07, 0.4725, 0.49997, -0.5376, -0.48749,
 14:17:29.491,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.535, 0.082, 0.947, 0.32, 0, 0, 0, , , , , , , 2.538, -0.264, 43.984, -18.547, -62.560, -83.673, 27.77, 0.7514, 0.54224, 0.18616, 0.32648,
 14:17:29.533,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.045, -0.144, 0.941, -0.236, 2.38, 0.488, -0.244, , , , , , , -1.703, -1.357, -99.327, -2.460, -51.893, 15.393, 31.3, 0.35092, 0.54523, -0.56845, -0.50629,
 14:17:29.577,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.025, 0.995, -0.078, 0, 0, 0, , , , , , , -1.225, -1.033, -93.087, 7.007, -77.827, 20.773, 30.07, 0.4725, 0.49997, -0.5376, -0.48749,
 14:17:29.607,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.028, 0.995, -0.077, 0, 0, 0, , , , , , , -1.225, -1.044, -93.093, 6.467, -78.187, 19.947, 30.07, 0.4725, 0.49997, -0.5376, -0.48749,
 14:17:29.607,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.535, 0.081, 0.947, 0.32, 0, 0, 0, , , , , , , 2.576, -0.275, 43.978, -18.547, -62.560, -83.673, 27.77, 0.7514, 0.54224, 0.18616, 0.32648,
 14:17:29.611,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.045, -0.145, 0.94, -0.243, 1.343, -0.549, -0.183, , , , , , , -1.692, -1.368, -99.355, -2.460, -51.893, 15.393, 31.3, 0.35043, 0.54474, -0.56924, -0.50626,
 14:17:29.726,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.535, 0.085, 0.947, 0.319, 0, 0, 0, , , , , , , 2.615, -0.286, 43.973, -18.747, -62.733, -82.520, 27.77, 0.7514, 0.54224, 0.18616, 0.32648,
 14:17:29.728,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.400, -0.147, 0.941, -0.246, -0.61, -0.061, -0.671, , , , , , , -1.659, -1.368, -99.377, -2.460, -51.893, 15.393, 31.3, 0.35043, 0.54474, -0.56924, -0.50626,
 14:17:29.756,cd:75:20:e1:ef:ef, 2015-01-01 00:52:32.535, 0.083, 0.948, 0.318, 0, 0, 0, , , , , , , 2.653, -0.297, 43.967, -18.747, -62.733, -82.520, 27.77, 0.75049, 0.54361, 0.18619, 0.32632,
 14:17:29.786,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:58.565, 0.025, 0.992, -0.083, 0, 0, 0, , , , , , , -1.225, -1.049, -93.098, 6.467, -78.187, 19.947, 30.07, 0.47266, 0.49948, -0.53793, -0.48746,
 14:17:29.814,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.100, 0.028, 0.995, -0.088, 0, 0, 0, , , , , , , -1.219, -1.06, -93.104, 6.467, -78.187, 19.947, 30.07, 0.47266, 0.49948, -0.53793, -0.48746,
 14:17:29.818,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.400, -0.152, 0.931, -0.245, 0.366, -0.366, -2.014, , , , , , , -1.626, -1.373, -99.399, -2.460, -51.893, 15.393, 31.3, 0.35043, 0.54474, -0.56924, -0.50626,
 14:17:29.876,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.040, 0.083, 0.95, 0.319, 0, 0, 0, , , , , , , 2.692, -0.308, 43.967, -18.747, -62.733, -82.520, 27.77, 0.75049, 0.54361, 0.18619, 0.32632,
 14:17:29.908,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.400, -0.152, 0.938, -0.242, 0.244, -1.099, -0.916, , , , , , , -1.599, -1.368, -99.421, -2.167, -51.793, 15.393, 31.3, 0.35043, 0.54474, -0.56924, -0.50626,
 14:17:29.936,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.040, 0.083, 0.943, 0.319, 0, 0, 0, , , , , , , 2.73, -0.319, 43.962, -18.747, -62.733, -82.520, 27.77, 0.75049, 0.54361, 0.18619, 0.32632,
 14:17:29.996,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.100, 0.026, 0.995, -0.074, 0, 0, 0, , , , , , , -1.208, -1.071, -93.115, 6.467, -78.187, 19.947, 30.07, 0.47266, 0.49948, -0.53793, -0.48746,
 14:17:29.997,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.760, -0.154, 0.941, -0.241, -1.404, 0.305, 0.488, , , , , , , -1.577, -1.357, -99.437, -2.167, -51.793, 15.393, 31.3, 0.34955, 0.54474, -0.57001, -0.50601,
 14:17:30.085,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.100, 0.021, 0.994, -0.081, 0, 0, 0, , , , , , , -1.208, -1.077, -93.12, 6.467, -78.187, 19.947, 30.07, 0.47266, 0.49948, -0.53793, -0.48746,
 14:17:30.085,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.040, 0.079, 0.948, 0.319, 0, 0, 0, , , , , , , 2.763, -0.335, 43.956, -18.747, -62.733, -82.520, 27.77, 0.75049, 0.54361, 0.18619, 0.32632,
 14:17:30.147,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.760, -0.154, 0.937, -0.24, 0, 0, 0, , , , , , , -1.555, -1.346, -99.465, -2.167, -51.793, 15.393, 31.3, 0.34955, 0.54474, -0.57001, -0.50601,
 14:17:30.177,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.040, 0.082, 0.949, 0.317, 0, 0, 0, , , , , , , 2.796, -0.341, 43.956, -18.300, -62.720, -83.200, 27.77, 0.75049, 0.54361, 0.18619, 0.32632,
 14:17:30.209,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.760, -0.157, 0.938, -0.246, 0, 0, 0, , , , , , , -1.533, -1.34, -99.487, -2.167, -51.793, 15.393, 31.3, 0.34955, 0.54474, -0.57001, -0.50601,
 14:17:30.235,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.100, 0.019, 0.993, -0.087, 0, 0, 0, , , , , , , -1.143, -1.077, -93.065, 6.593, -77.853, 20.093, 30.07, 0.47266, 0.49948, -0.53793, -0.48746,
 14:17:30.265,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.100, 0.022, 0.993, -0.084, 0, 0, 0, , , , , , , -1.099, -1.077, -93.054, 6.593, -77.853, 20.093, 30.07, 0.47238, 0.50009, -0.53836, -0.4866,
 14:17:30.267,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.040, 0.079, 0.949, 0.318, 0, 0, 0, , , , , , , 2.829, -0.346, 43.951, -18.300, -62.720, -83.200, 27.77, 0.74954, 0.54498, 0.18631, 0.32611,
 14:17:30.329,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.760, -0.154, 0.934, -0.25, 0, 0, 0, , , , , , , -1.5, -1.329, -99.509, -1.827, -51.680, 15.733, 31.3, 0.34851, 0.54477, -0.57068, -0.50592,
 14:17:30.395,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.665, 0.026, 0.994, -0.083, 0, 0, 0, , , , , , , -1.093, -1.071, -93.065, 6.593, -77.853, 20.093, 30.07, 0.47238, 0.50009, -0.53836, -0.4866,
 14:17:30.417,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.545, 0.083, 0.947, 0.321, 0, 0, 0, , , , , , , 2.856, -0.352, 43.951, -18.300, -62.720, -83.200, 27.77, 0.74954, 0.54498, 0.18631, 0.32611,
 14:17:30.417,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.665, 0.017, 0.994, -0.085, 0, 0, 0, , , , , , , -1.088, -1.077, -93.071, 6.593, -77.853, 20.093, 30.07, 0.47238, 0.50009, -0.53836, -0.4866,
 14:17:30.419,fe:77:90:13:0e:6b, 2015-01-01 00:50:05.760, -0.153, 0.937, -0.25, 0, 0, 0, , , , , , , -1.461, -1.313, -99.525, -1.827, -51.680, 15.733, 31.3, 0.34851, 0.54477, -0.57068, -0.50592,
 14:17:30.478,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.545, 0.08, 0.949, 0.318, 0, 0, 0, , , , , , , 2.889, -0.363, 43.945, -18.300, -62.720, -83.200, 27.77, 0.74954, 0.54498, 0.18631, 0.32611,
 14:17:30.536,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.545, 0.079, 0.947, 0.316, 0, 0, 0, , , , , , , 2.922, -0.374, 43.94, -18.300, -62.720, -83.200, 27.77, 0.74954, 0.54498, 0.18631, 0.32611,
 14:17:30.536,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.665, 0.02, 0.993, -0.085, 0, 0, 0, , , , , , , -1.082, -1.077, -93.082, 6.593, -77.853, 20.093, 30.07, 0.47238, 0.50009, -0.53836, -0.4866,
 14:17:30.538,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.175, -0.162, 0.935, -0.251, 0, 0, 0, , , , , , , -1.417, -1.296, -99.553, -1.827, -51.680, 15.733, 31.3, 0.34851, 0.54477, -0.57068, -0.50592,
 14:17:30.602,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.175, -0.156, 0.936, -0.252, 0, 0, 0, , , , , , , -1.379, -1.285, -99.564, -1.827, -51.680, 15.733, 31.3, 0.34851, 0.54477, -0.57068, -0.50592,
 14:17:30.660,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.665, 0.023, 0.99, -0.082, 0, 0, 0, , , , , , , -1.071, -1.016, -93.137, 6.993, -78.427, 20.833, 30.07, 0.47238, 0.50009, -0.53836, -0.4866,
 14:17:30.719,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.545, 0.083, 0.945, 0.316, 0, 0, 0, , , , , , , 2.95, -0.379, 43.94, -18.860, -62.920, -82.907, 27.77, 0.74954, 0.54498, 0.18631, 0.32611,
 14:17:30.734,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.175, -0.157, 0.935, -0.25, 0, 0, 0, , , , , , , -1.346, -1.269, -99.58, -1.693, -52.013, 15.693, 31.3, 0.34851, 0.54477, -0.57068, -0.50592,
 14:17:30.763,cd:75:20:e1:ef:ef, 2015-01-01 00:52:33.545, 0.084, 0.947, 0.318, 0, 0, 0, , , , , , , 2.977, -0.385, 43.934, -18.860, -62.920, -82.907, 27.77, 0.74887, 0.54596, 0.1864, 0.32596,
 14:17:30.764,ea:e4:fd:d7:dc:2a, 2015-01-01 01:54:59.665, 0.017, 0.997, -0.082, 0, 0, 0, , , , , , , -1.115, -0.928, -93.104, 6.993, -78.427, 20.833, 30.07, 0.47186, 0.50067, -0.53729, -0.48773,
 14:17:30.810,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.175, -0.166, 0.933, -0.246, 0, 0, 0, , , , , , , -1.318, -1.252, -99.597, -1.693, -52.013, 15.693, 31.3, 0.34702, 0.54514, -0.5715, -0.50565,
 14:17:30.837,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.145, 0.018, 0.992, -0.085, 0, 0, 0, , , , , , , -1.192, -0.862, -92.988, 6.993, -78.427, 20.833, 30.07, 0.47186, 0.50067, -0.53729, -0.48773,
 14:17:30.868,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.050, 0.081, 0.949, 0.313, 0, 0, 0, , , , , , , 3.01, -0.396, 43.934, -18.860, -62.920, -82.907, 27.77, 0.74887, 0.54596, 0.1864, 0.32596,
 14:17:30.931,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.625, -0.169, 0.934, -0.247, 0, 0, 0, , , , , , , -1.28, -1.225, -99.624, -1.693, -52.013, 15.693, 31.3, 0.34702, 0.54514, -0.5715, -0.50565,
 14:17:30.955,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.145, 0.014, 0.994, -0.083, 0, 0, 0, , , , , , , -1.258, -0.835, -92.933, 6.993, -78.427, 20.833, 30.07, 0.47186, 0.50067, -0.53729, -0.48773,
 14:17:30.956,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.050, 0.08, 0.948, 0.314, 0, 0, 0, , , , , , , 3.043, -0.406, 43.929, -18.860, -62.920, -82.907, 27.77, 0.74887, 0.54596, 0.1864, 0.32596,
 14:17:31.049,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.625, -0.165, 0.936, -0.247, 0, 0, 0, , , , , , , -1.247, -1.198, -99.651, -1.693, -52.013, 15.693, 31.3, 0.34702, 0.54514, -0.5715, -0.50565,
 14:17:31.077,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.145, 0.017, 0.992, -0.08, 0, 0, 0, , , , , , , -1.269, -0.84, -92.928, 6.993, -78.427, 20.833, 30.07, 0.47186, 0.50067, -0.53729, -0.48773,
 14:17:31.078,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.050, 0.084, 0.949, 0.316, 0, 0, 0, , , , , , , 3.076, -0.412, 43.929, -18.860, -62.920, -82.907, 27.77, 0.74887, 0.54596, 0.1864, 0.32596,
 14:17:31.141,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.625, -0.167, 0.937, -0.244, 0, 0, 0, , , , , , , -1.23, -1.165, -99.668, -1.653, -52.053, 16.407, 31.3, 0.34702, 0.54514, -0.5715, -0.50565,
 14:17:31.195,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.145, 0.021, 0.995, -0.08, 0, 0, 0, , , , , , , -1.346, -0.868, -92.889, 7.153, -77.980, 21.113, 30.07, 0.47186, 0.50067, -0.53729, -0.48773,
 14:17:31.196,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.050, 0.084, 0.95, 0.311, 0, 0, 0, , , , , , , 3.109, -0.417, 43.923, -18.200, -62.573, -82.100, 27.77, 0.74887, 0.54596, 0.1864, 0.32596,
 14:17:31.202,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.625, -0.164, 0.935, -0.239, 0, 0, 0, , , , , , , -1.208, -1.143, -99.695, -1.653, -52.053, 16.407, 31.3, 0.3454, 0.54538, -0.57205, -0.50589,
 14:17:31.230,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.145, 0.026, 0.993, -0.078, 0, 0, 0, , , , , , , -1.335, -0.862, -92.917, 7.153, -77.980, 21.113, 30.07, 0.47305, 0.5007, -0.53592, -0.48807,
 14:17:31.286,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.050, 0.085, 0.948, 0.317, 0, 0, 0, , , , , , , 3.142, -0.423, 43.918, -18.200, -62.573, -82.100, 27.77, 0.74799, 0.54724, 0.18652, 0.32578,
 14:17:31.319,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.980, -0.162, 0.94, -0.247, 0, 0, 0, , , , , , , -1.192, -1.115, -99.723, -1.653, -52.053, 16.407, 31.3, 0.3454, 0.54538, -0.57205, -0.50589,
 14:17:31.346,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.620, 0.02, 0.999, -0.066, 0, 0, 0, , , , , , , -1.324, -0.873, -92.95, 7.153, -77.980, 21.113, 30.07, 0.47305, 0.5007, -0.53592, -0.48807,
 14:17:31.420,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.560, 0.085, 0.95, 0.312, 0, 0, 0, , , , , , , 3.175, -0.434, 43.918, -18.200, -62.573, -82.100, 27.77, 0.74799, 0.54724, 0.18652, 0.32578,
 14:17:31.429,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.980, -0.164, 0.932, -0.245, 0, 0, 0, , , , , , , -1.17, -1.099, -99.745, -1.653, -52.053, 16.407, 31.3, 0.3454, 0.54538, -0.57205, -0.50589,
 14:17:31.438,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.620, 0.021, 0.99, -0.076, 0, 0, 0, , , , , , , -1.318, -0.912, -92.994, 7.153, -77.980, 21.113, 30.07, 0.47305, 0.5007, -0.53592, -0.48807,
 14:17:31.470,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.560, 0.082, 0.947, 0.313, 0, 0, 0, , , , , , , 3.203, -0.445, 43.912, -18.200, -62.573, -82.100, 27.77, 0.74799, 0.54724, 0.18652, 0.32578,
 14:17:31.558,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.620, 0.021, 0.995, -0.076, 0, 0, 0, , , , , , , -1.291, -0.939, -93.049, 6.667, -78.153, 20.653, 30.07, 0.47305, 0.5007, -0.53592, -0.48807,
 14:17:31.559,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.980, -0.162, 0.942, -0.244, 0, 0, 0, , , , , , , -1.165, -1.082, -99.761, -1.980, -52.253, 16.233, 31.3, 0.3454, 0.54538, -0.57205, -0.50589,
 14:17:31.562,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.560, 0.08, 0.948, 0.31, 0, 0, 0, , , , , , , 3.23, -0.456, 43.912, -18.200, -62.573, -82.100, 27.77, 0.74799, 0.54724, 0.18652, 0.32578,
 14:17:31.620,fe:77:90:13:0e:6b, 2015-01-01 00:50:06.980, -0.163, 0.934, -0.246, 0, 0, 0, , , , , , , -1.148, -1.071, -99.789, -1.980, -52.253, 16.233, 31.3, 0.3454, 0.54538, -0.57205, -0.50589,
 14:17:31.675,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.620, 0.02, 0.997, -0.08, 0, 0, 0, , , , , , , -1.285, -0.939, -93.054, 6.667, -78.153, 20.653, 30.07, 0.47305, 0.5007, -0.53592, -0.48807,
 14:17:31.713,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.560, 0.083, 0.947, 0.311, 0, 0, 0, , , , , , , 3.263, -0.461, 43.907, -18.747, -63.220, -82.213, 27.77, 0.74799, 0.54724, 0.18652, 0.32578,
 14:17:31.738,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.167, 0.937, -0.256, 0, 0, 0, , , , , , , -1.121, -1.055, -99.811, -1.980, -52.253, 16.233, 31.3, 0.34412, 0.54538, -0.5726, -0.5061,
 14:17:31.795,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:00.620, 0.022, 0.995, -0.082, 0, 0, 0, , , , , , , -1.28, -0.939, -93.06, 6.667, -78.153, 20.653, 30.07, 0.47256, 0.49991, -0.53708, -0.48807,
 14:17:31.797,cd:75:20:e1:ef:ef, 2015-01-01 00:52:34.560, 0.082, 0.949, 0.312, 0, 0, 0, , , , , , , 3.296, -0.467, 43.907, -18.747, -63.220, -82.213, 27.77, 0.74722, 0.54837, 0.18661, 0.32559,
 14:17:31.827,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:01.095, 0.026, 0.992, -0.082, 0, 0, 0, , , , , , , -1.269, -0.945, -93.071, 6.667, -78.153, 20.653, 30.07, 0.47256, 0.49991, -0.53708, -0.48807,
 14:17:31.887,cd:75:20:e1:ef:ef, 2015-01-01 00:52:35.065, 0.084, 0.949, 0.311, 0, 0, 0, , , , , , , 3.329, -0.472, 43.901, -18.747, -63.220, -82.213, 27.77, 0.74722, 0.54837, 0.18661, 0.32559,
 14:17:31.888,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.162, 0.929, -0.257, 0, 0, 0, , , , , , , -1.082, -1.033, -99.827, -1.980, -52.253, 16.233, 31.3, 0.34412, 0.54538, -0.5726, -0.5061,
 14:17:31.946,cd:75:20:e1:ef:ef, 2015-01-01 00:52:35.065, 0.085, 0.949, 0.31, 0, 0, 0, , , , , , , 3.356, -0.483, 43.896, -18.747, -63.220, -82.213, 27.77, 0.74722, 0.54837, 0.18661, 0.32559,
 14:17:31.946,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:01.095, 0.025, 0.995, -0.081, 0, 0, 0, , , , , , , -1.263, -0.95, -93.076, 6.667, -78.153, 20.653, 30.07, 0.47256, 0.49991, -0.53708, -0.48807,
 14:17:31.947,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.166, 0.934, -0.253, 0, 0, 0, , , , , , , -1.038, -1.005, -99.849, -1.980, -52.253, 16.233, 31.3, 0.34412, 0.54538, -0.5726, -0.5061,
 14:17:32.011,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.164, 0.93, -0.258, 0, 0, 0, , , , , , , -1.005, -0.989, -99.866, -1.353, -52.120, 16.273, 31.3, 0.34412, 0.54538, -0.5726, -0.5061,
 14:17:32.068,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:01.095, 0.021, 1, -0.081, 0, 0, 0, , , , , , , -1.258, -0.956, -93.087, 6.527, -77.827, 21.140, 30.07, 0.47256, 0.49991, -0.53708, -0.48807,
 14:17:32.068,cd:75:20:e1:ef:ef, 2015-01-01 00:52:35.065, 0.081, 0.953, 0.311, 0, 0, 0, , , , , , , 3.389, -0.489, 43.896, -18.747, -63.220, -82.213, 27.77, 0.74722, 0.54837, 0.18661, 0.32559,
 14:17:32.127,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.162, 0.924, -0.256, 0, 0, 0, , , , , , , -0.967, -0.967, -99.882, -1.353, -52.120, 16.273, 31.3, 0.34256, 0.54581, -0.57327, -0.50595,
 14:17:32.187,ea:e4:fd:d7:dc:2a, 2015-01-01 01:55:01.095, 0.02, 0.993, -0.082, 0, 0, 0, , , , , , , -1.241, -0.994, -93.175, 6.527, -77.827, 21.140, 30.07, 0.47205, 0.49915, -0.53815, -0.48816,
 14:17:32.188,cd:75:20:e1:ef:ef, 2015-01-01 00:52:35.065, 0.08, 0.948, 0.31, 0, 0, 0, , , , , , , 3.422, -0.494, 43.89, -18.527, -63.420, -82.287, 27.77, 0.74722, 0.54837, 0.18661, 0.32559,
 14:17:32.219,fe:77:90:13:0e:6b, 2015-01-01 00:50:07.460, -0.161, 0.934, -0.261, 0, 0, 0, , , , , , , -0.928, -0.945, -99.904, -1.353, -52.120, 16.273, 31.52, 0.34256, 0.54581, -0.57327, -0.50595,
