Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:54:51.588,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.010, -0.048, 0.875, -0.428, -2.869, -2.075, 0.549, , , , , , , 5.647, 3.796, 149.414, 10.287, -20.713, 26.993, 26.86, 0.16446, 0.20862, 0.82382, 0.50067,
 08:54:51.621,cd:75:20:e1:ef:ef, 2015-01-01 01:03:05.400, 0.057, 0.926, 0.378, 0, 0, 0, , , , , , , 0.28, 0.011, -6.839, -6.187, -24.613, -44.887, 26.67, 0.83002, 0.55371, -0.05725, -0.03342,
 08:54:51.647,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.315, 0.085, 0.992, -0.053, 0, 0, 0, , , , , , , 0.198, 0.472, 153.82, 13.253, -39.573, 35.460, 29.43, 0.12582, 0.19278, 0.7059, 0.66977,
 08:54:51.679,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.460, -0.055, 0.873, -0.419, -0.366, -1.831, 0, , , , , , , 5.433, 3.785, 149.277, 10.287, -20.713, 26.993, 26.86, 0.16446, 0.20862, 0.82382, 0.50067,
 08:54:51.741,cd:75:20:e1:ef:ef, 2015-01-01 01:03:05.785, 0.059, 0.928, 0.38, 0, 0, 0, , , , , , , 0.286, 0.011, -6.844, -6.187, -24.613, -44.887, 26.67, 0.83002, 0.55371, -0.05725, -0.03342,
 08:54:51.769,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.460, -0.051, 0.876, -0.422, 1.038, -0.549, -0.244, , , , , , , 5.367, 3.757, 149.288, 10.287, -20.713, 26.993, 26.86, 0.16446, 0.20862, 0.82382, 0.50067,
 08:54:51.796,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.315, 0.082, 0.994, -0.056, 0, 0, 0, , , , , , , 0.214, 0.483, 153.907, 13.253, -39.573, 35.460, 29.43, 0.12582, 0.19278, 0.7059, 0.66977,
 08:54:51.828,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.315, 0.076, 0.99, -0.055, 0, 0, 0, , , , , , , 0.126, 0.489, 153.94, 13.247, -39.627, 35.040, 29.43, 0.12582, 0.19278, 0.7059, 0.66977,
 08:54:51.830,cd:75:20:e1:ef:ef, 2015-01-01 01:03:05.785, 0.058, 0.927, 0.381, 0, 0, 0, , , , , , , 0.291, 0.011, -6.844, -6.187, -24.613, -44.887, 26.67, 0.83002, 0.55371, -0.05725, -0.03342,
 08:54:51.888,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.460, -0.057, 0.875, -0.424, 0, 0, 0, , , , , , , 5.35, 3.746, 149.31, 10.287, -20.713, 26.993, 26.86, 0.16446, 0.20862, 0.82382, 0.50067,
 08:54:51.918,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.315, 0.079, 0.994, -0.051, 0, 0, 0, , , , , , , 0.115, 0.538, 153.929, 13.247, -39.627, 35.040, 29.43, 0.12561, 0.19064, 0.70557, 0.67078,
 08:54:51.950,cd:75:20:e1:ef:ef, 2015-01-01 01:03:05.785, 0.055, 0.927, 0.379, 0, 0, 0, , , , , , , 0.297, 0.011, -6.844, -5.880, -24.327, -45.027, 26.67, 0.82993, 0.55383, -0.05725, -0.03348,
 08:54:51.978,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.460, -0.052, 0.881, -0.422, 0, 0, 0, , , , , , , 5.339, 3.73, 149.337, 10.520, -20.967, 27.053, 26.86, 0.16446, 0.20862, 0.82382, 0.50067,
 08:54:52.038,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.825, 0.081, 0.995, -0.05, 0, 0, 0, , , , , , , 0.088, 0.566, 153.973, 13.247, -39.627, 35.040, 29.43, 0.12561, 0.19064, 0.70557, 0.67078,
 08:54:52.040,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.145, 0.06, 0.925, 0.38, 0, 0, 0, , , , , , , 0.302, 0.016, -6.844, -5.880, -24.327, -45.027, 26.67, 0.82993, 0.55383, -0.05725, -0.03348,
 08:54:52.070,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.460, -0.06, 0.874, -0.419, 0, 0, 0, , , , , , , 5.323, 3.724, 149.365, 10.520, -20.967, 27.053, 26.86, 0.16437, 0.2084, 0.82269, 0.50259,
 08:54:52.128,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.825, 0.079, 0.996, -0.052, 0, 0, 0, , , , , , , 0.055, 0.566, 153.973, 13.247, -39.627, 35.040, 29.43, 0.12561, 0.19064, 0.70557, 0.67078,
 08:54:52.161,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.145, 0.057, 0.929, 0.379, 0, 0, 0, , , , , , , 0.302, 0.016, -6.844, -5.880, -24.327, -45.027, 26.67, 0.82993, 0.55383, -0.05725, -0.03348,
 08:54:52.189,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.935, -0.058, 0.878, -0.419, 0, 0, 0, , , , , , , 5.306, 3.708, 149.398, 10.520, -20.967, 27.053, 26.86, 0.16437, 0.2084, 0.82269, 0.50259,
 08:54:52.220,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.145, 0.057, 0.927, 0.378, 0, 0, 0, , , , , , , 0.308, 0.022, -6.844, -6.227, -24.633, -45.033, 26.67, 0.82993, 0.55383, -0.05725, -0.03348,
 08:54:52.250,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.825, 0.075, 0.993, -0.052, 0, 0, 0, , , , , , , 0.027, 0.566, 153.962, 12.800, -39.820, 35.927, 29.43, 0.12561, 0.19064, 0.70557, 0.67078,
 08:54:52.278,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.935, -0.054, 0.875, -0.421, 0, 0, 0, , , , , , , 5.29, 3.708, 149.425, 10.520, -20.967, 27.053, 26.86, 0.16437, 0.2084, 0.82269, 0.50259,
 08:54:52.337,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:06.825, 0.081, 0.994, -0.057, 0, 0, 0, , , , , , , 0.016, 0.566, 153.94, 12.800, -39.820, 35.927, 29.43, 0.12582, 0.19046, 0.7049, 0.67148,
 08:54:52.341,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.145, 0.055, 0.927, 0.38, 0, 0, 0, , , , , , , 0.313, 0.022, -6.844, -6.227, -24.633, -45.033, 26.67, 0.82986, 0.55392, -0.05719, -0.03351,
 08:54:52.399,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.935, -0.053, 0.878, -0.424, 0, 0, 0, , , , , , , 5.279, 3.702, 149.464, 10.520, -20.967, 27.053, 26.86, 0.16437, 0.2084, 0.82269, 0.50259,
 08:54:52.428,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.240, 0.082, 0.994, -0.054, 0, 0, 0, , , , , , , -0.005, 0.538, 153.979, 12.800, -39.820, 35.927, 29.43, 0.12582, 0.19046, 0.7049, 0.67148,
 08:54:52.431,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.500, 0.056, 0.927, 0.377, 0, 0, 0, , , , , , , 0.319, 0.022, -6.844, -6.227, -24.633, -45.033, 26.67, 0.82986, 0.55392, -0.05719, -0.03351,
 08:54:52.518,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.240, 0.085, 0.995, -0.047, 0, 0, 0, , , , , , , 0.055, 0.511, 153.99, 12.800, -39.820, 35.927, 29.43, 0.12582, 0.19046, 0.7049, 0.67148,
 08:54:52.519,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.935, -0.052, 0.878, -0.42, 0, 0, 0, , , , , , , 5.262, 3.691, 149.502, 10.120, -21.000, 27.107, 26.86, 0.16437, 0.2084, 0.82269, 0.50259,
 08:54:52.549,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.500, 0.059, 0.928, 0.376, 0, 0, 0, , , , , , , 0.319, 0.027, -6.839, -6.227, -24.633, -45.033, 26.67, 0.82986, 0.55392, -0.05719, -0.03351,
 08:54:52.549,fe:77:90:13:0e:6b, 2015-01-01 01:03:06.935, -0.049, 0.883, -0.419, 0, 0, 0, , , , , , , 5.251, 3.68, 149.54, 10.120, -21.000, 27.107, 26.86, 0.16354, 0.2074, 0.82263, 0.50339,
 08:54:52.637,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.240, 0.083, 0.993, -0.063, 3.845, -1.465, 0.244, , , , , , , 0.461, 0.461, 153.968, 12.800, -39.820, 35.927, 29.43, 0.12582, 0.19046, 0.7049, 0.67148,
 08:54:52.641,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.500, 0.055, 0.927, 0.378, 0, 0, 0, , , , , , , 0.324, 0.027, -6.844, -6.373, -24.100, -45.007, 26.67, 0.82986, 0.55392, -0.05719, -0.03351,
 08:54:52.699,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.410, -0.06, 0.872, -0.423, 0, 0, 0, , , , , , , 5.235, 3.664, 149.562, 10.120, -21.000, 27.107, 26.86, 0.16354, 0.2074, 0.82263, 0.50339,
 08:54:52.727,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.240, 0.079, 0.994, -0.065, 2.258, -1.282, 0.122, , , , , , , 0.758, 0.456, 153.902, 12.927, -39.533, 36.067, 29.43, 0.12582, 0.19046, 0.7049, 0.67148,
 08:54:52.759,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.860, 0.055, 0.929, 0.38, 0, 0, 0, , , , , , , 0.33, 0.027, -6.844, -6.373, -24.100, -45.007, 26.67, 0.82977, 0.55405, -0.05716, -0.03351,
 08:54:52.759,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.410, -0.044, 0.876, -0.427, 0, 0, 0, , , , , , , 5.229, 3.631, 149.573, 10.120, -21.000, 27.107, 26.86, 0.16354, 0.2074, 0.82263, 0.50339,
 08:54:52.852,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.860, 0.06, 0.927, 0.378, 0, 0, 0, , , , , , , 0.335, 0.027, -6.844, -6.373, -24.100, -45.007, 26.67, 0.82977, 0.55405, -0.05716, -0.03351,
 08:54:52.880,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.410, -0.052, 0.881, -0.423, 0, 0, 0, , , , , , , 5.202, 3.477, 149.398, 10.100, -21.187, 26.407, 26.86, 0.16354, 0.2074, 0.82263, 0.50339,
 08:54:52.906,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.240, 0.084, 0.989, -0.062, 0, -0.488, -0.183, , , , , , , 0.824, 0.472, 153.825, 12.927, -39.533, 36.067, 29.43, 0.12473, 0.19284, 0.7095, 0.66614,
 08:54:52.938,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.715, 0.082, 0.993, -0.062, -1.526, -0.183, 0.61, , , , , , , 0.764, 0.456, 153.814, 12.927, -39.533, 36.067, 29.43, 0.12473, 0.19284, 0.7095, 0.66614,
 08:54:52.970,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.860, 0.057, 0.924, 0.38, 0, 0, 0, , , , , , , 0.335, 0.027, -6.85, -6.127, -24.647, -44.720, 26.67, 0.82977, 0.55405, -0.05716, -0.03351,
 08:54:53.028,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.410, -0.054, 0.877, -0.421, 0, 0, 0, , , , , , , 5.175, 3.455, 149.431, 10.100, -21.187, 26.407, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.032,cd:75:20:e1:ef:ef, 2015-01-01 01:03:06.860, 0.058, 0.929, 0.377, 0, 0, 0, , , , , , , 0.341, 0.027, -6.855, -6.127, -24.647, -44.720, 26.67, 0.82971, 0.55414, -0.05719, -0.0336,
 08:54:53.058,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.715, 0.085, 0.99, -0.062, -1.404, 0.793, 1.099, , , , , , , 0.736, 0.45, 153.798, 12.927, -39.533, 36.067, 29.43, 0.12473, 0.19284, 0.7095, 0.66614,
 08:54:53.119,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.410, -0.049, 0.876, -0.423, 0, 0, 0, , , , , , , 5.164, 3.444, 149.458, 10.100, -21.187, 26.407, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.151,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.185, 0.062, 0.928, 0.38, 0, 0, 0, , , , , , , 0.346, 0.027, -6.855, -6.127, -24.647, -44.720, 26.67, 0.82971, 0.55414, -0.05719, -0.0336,
 08:54:53.178,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.715, 0.088, 0.991, -0.061, 0.183, 0.244, 0.854, , , , , , , 0.709, 0.45, 153.798, 12.927, -39.533, 36.067, 29.43, 0.12473, 0.19284, 0.7095, 0.66614,
 08:54:53.178,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.890, -0.053, 0.881, -0.426, 0, 0, 0, , , , , , , 5.164, 3.439, 149.507, 10.100, -21.187, 26.407, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.240,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.185, 0.059, 0.927, 0.382, 0, 0, 0, , , , , , , 0.346, 0.027, -6.855, -6.127, -24.647, -44.720, 26.67, 0.82971, 0.55414, -0.05719, -0.0336,
 08:54:53.299,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.715, 0.088, 0.994, -0.058, -0.305, 0.122, 0.793, , , , , , , 0.742, 0.396, 153.809, 12.993, -39.973, 35.647, 29.43, 0.12473, 0.19284, 0.7095, 0.66614,
 08:54:53.300,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.890, -0.049, 0.879, -0.426, 0, 0, 0, , , , , , , 5.158, 3.428, 149.535, 10.100, -21.187, 26.407, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.327,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:07.715, 0.09, 0.992, -0.061, 1.221, -0.061, 0.916, , , , , , , 0.764, 0.33, 153.842, 12.993, -39.973, 35.647, 29.43, 0.12381, 0.19339, 0.7088, 0.6669,
 08:54:53.359,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.185, 0.06, 0.923, 0.382, 0, 0, 0, , , , , , , 0.346, 0.022, -6.855, -6.533, -24.787, -44.653, 26.67, 0.82971, 0.55414, -0.05731, -0.03357,
 08:54:53.447,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.225, 0.088, 0.991, -0.062, 0.366, -0.427, 0.427, , , , , , , 0.736, 0.319, 153.825, 12.993, -39.973, 35.647, 29.43, 0.12381, 0.19339, 0.7088, 0.6669,
 08:54:53.449,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.545, 0.06, 0.924, 0.382, 0, 0, 0, , , , , , , 0.346, 0.016, -6.861, -6.533, -24.787, -44.653, 26.67, 0.82971, 0.55414, -0.05731, -0.03357,
 08:54:53.449,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.890, -0.045, 0.877, -0.428, 0, 0, 0, , , , , , , 5.158, 3.417, 149.562, 10.100, -21.187, 26.407, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.478,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.890, -0.048, 0.875, -0.428, 0, 0, 0, , , , , , , 5.164, 3.406, 149.584, 9.940, -20.993, 26.760, 26.86, 0.16254, 0.20905, 0.82187, 0.5043,
 08:54:53.537,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.225, 0.087, 0.99, -0.076, 0.732, -0.183, 0.244, , , , , , , 0.714, 0.302, 153.809, 12.993, -39.973, 35.647, 29.43, 0.12381, 0.19339, 0.7088, 0.6669,
 08:54:53.570,fe:77:90:13:0e:6b, 2015-01-01 01:03:07.890, -0.053, 0.873, -0.43, 0, 0, 0, , , , , , , 5.164, 3.389, 149.595, 9.940, -20.993, 26.760, 26.86, 0.16135, 0.20816, 0.82208, 0.50467,
 08:54:53.571,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.545, 0.059, 0.927, 0.38, 0, 0, 0, , , , , , , 0.341, 0.016, -6.861, -6.533, -24.787, -44.653, 26.67, 0.82971, 0.55414, -0.05731, -0.03357,
 08:54:53.630,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.545, 0.056, 0.926, 0.382, 0, 0, 0, , , , , , , 0.335, 0.016, -6.855, -6.147, -24.827, -45.833, 26.67, 0.82971, 0.55414, -0.05731, -0.03357,
 08:54:53.658,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.225, 0.088, 0.986, -0.065, 0, 0, 0, , , , , , , 0.725, 0.264, 153.77, 12.427, -40.000, 35.867, 29.43, 0.12381, 0.19339, 0.7088, 0.6669,
 08:54:53.688,fe:77:90:13:0e:6b, 2015-01-01 01:03:08.425, -0.059, 0.877, -0.429, 0, 0, 0, , , , , , , 5.169, 3.378, 149.623, 9.940, -20.993, 26.760, 26.86, 0.16135, 0.20816, 0.82208, 0.50467,
 08:54:53.750,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.225, 0.093, 0.991, -0.066, 0, 0, 0, , , , , , , 0.703, 0.231, 153.765, 12.427, -40.000, 35.867, 29.43, 0.12357, 0.1951, 0.70834, 0.66693,
 08:54:53.750,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.545, 0.056, 0.926, 0.383, 0, 0, 0, , , , , , , 0.335, 0.016, -6.855, -6.147, -24.827, -45.833, 26.67, 0.82974, 0.55408, -0.05728, -0.03357,
 08:54:53.780,fe:77:90:13:0e:6b, 2015-01-01 01:03:08.425, -0.058, 0.869, -0.428, 0, 0, 0, , , , , , , 5.169, 3.373, 149.645, 9.940, -20.993, 26.760, 26.86, 0.16135, 0.20816, 0.82208, 0.50467,
 08:54:53.838,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.640, 0.099, 0.989, -0.066, 0, 0, 0, , , , , , , 0.791, 0.104, 153.677, 12.427, -40.000, 35.867, 29.43, 0.12357, 0.1951, 0.70834, 0.66693,
 08:54:53.840,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.900, 0.056, 0.927, 0.382, 0, 0, 0, , , , , , , 0.324, 0.016, -6.861, -6.147, -24.827, -45.833, 26.67, 0.82974, 0.55408, -0.05728, -0.03357,
 08:54:53.928,fe:77:90:13:0e:6b, 2015-01-01 01:03:08.425, -0.045, 0.878, -0.429, 0, 0, 0, , , , , , , 5.175, 3.378, 149.667, 10.027, -20.820, 26.673, 26.86, 0.16135, 0.20816, 0.82208, 0.50467,
 08:54:53.928,ea:e4:fd:d7:dc:2a, 2015-01-01 01:03:08.640, 0.101, 0.989, -0.072, 0, 0, 0, , , , , , , 0.78, 0.06, 153.655, 12.427, -40.000, 35.867, 29.43, 0.12357, 0.1951, 0.70834, 0.66693,
 08:54:53.960,cd:75:20:e1:ef:ef, 2015-01-01 01:03:07.900, 0.058, 0.926, 0.386, 0, 0, 0, , , , , , , 0.319, 0.016, -6.861, -6.147, -24.827, -45.833, 26.67, 0.82974, 0.55408, -0.05728, -0.03357,
