Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:26:19.736,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.105, 0.066, 0.996, -0.07, 0, 0, 0, , , , , , , -1.071, 0.11, 155.781, -0.047, -74.467, 12.773, 29.51, -0.12415, -0.16995, -0.71332, -0.6684,
 10:26:19.795,fe:77:90:13:0e:6b, 2015-01-01 00:59:57.845, 0.076, 0.954, -0.23, 3.601, -5.981, 0.305, , , , , , , -6.735, 0.198, -155.819, -10.393, -49.093, 26.500, 27.93, 0.15863, 0.14676, -0.78079, -0.58615,
 10:26:19.797,cd:75:20:e1:ef:ef, 2015-01-01 01:00:30.800, 0.15, 0.984, -0.048, 0, 0, 0, , , , , , , 0.472, -0.027, -36.167, -18.873, -55.420, -10.913, 28.21, 0.67203, 0.66885, -0.27313, -0.1622,
 10:26:19.889,cd:75:20:e1:ef:ef, 2015-01-01 01:00:30.800, 0.15, 0.98, -0.048, 0, 0, 0, , , , , , , 0.478, -0.027, -36.161, -18.893, -55.953, -11.773, 28.21, 0.67203, 0.66885, -0.27313, -0.1622,
 10:26:19.917,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.105, 0.067, 0.998, -0.069, 0, 0, 0, , , , , , , -1.093, 0.115, 155.753, -0.047, -74.467, 12.773, 29.51, -0.12415, -0.16995, -0.71332, -0.6684,
 10:26:19.945,fe:77:90:13:0e:6b, 2015-01-01 00:59:57.845, 0.067, 0.947, -0.236, 2.808, -3.296, -1.099, , , , , , , -6.493, 0.236, -156.242, -10.380, -48.620, 27.107, 27.93, 0.15863, 0.14676, -0.78079, -0.58615,
 10:26:19.949,cd:75:20:e1:ef:ef, 2015-01-01 01:00:30.800, 0.15, 0.984, -0.042, 0, 0, 0, , , , , , , 0.478, -0.022, -36.156, -18.893, -55.953, -11.773, 28.21, 0.67194, 0.66898, -0.2731, -0.16211,
 10:26:20.006,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.105, 0.066, 0.994, -0.065, 0, 0, 0, , , , , , , -1.115, 0.11, 155.726, -0.047, -74.467, 12.773, 29.51, -0.12415, -0.16995, -0.71332, -0.6684,
 10:26:20.036,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.105, 0.068, 0.992, -0.073, 0, 0, 0, , , , , , , -1.143, 0.11, 155.693, 0.140, -74.547, 13.087, 29.51, -0.12415, -0.16995, -0.71332, -0.6684,
 10:26:20.064,fe:77:90:13:0e:6b, 2015-01-01 00:59:57.845, 0.06, 0.943, -0.245, 2.014, -1.282, -2.014, , , , , , , -6.328, 0.363, -156.259, -10.380, -48.620, 27.107, 27.93, 0.15863, 0.14676, -0.78079, -0.58615,
 10:26:20.066,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.185, 0.146, 0.983, -0.047, 0, 0, 0, , , , , , , 0.478, -0.022, -36.151, -18.893, -55.953, -11.773, 28.21, 0.67194, 0.66898, -0.2731, -0.16211,
 10:26:20.094,fe:77:90:13:0e:6b, 2015-01-01 00:59:57.845, 0.075, 0.952, -0.238, 2.686, -6.775, 1.16, , , , , , , -6.235, 0.39, -156.61, -10.380, -48.620, 27.107, 27.93, 0.14987, 0.14026, -0.785, -0.58441,
 10:26:20.126,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.105, 0.071, 0.999, -0.065, 0, 0, 0, , , , , , , -1.159, 0.104, 155.665, 0.140, -74.547, 13.087, 29.51, -0.12543, -0.17117, -0.71207, -0.66919,
 10:26:20.156,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.185, 0.151, 0.981, -0.045, 0, 0, 0, , , , , , , 0.483, -0.016, -36.145, -18.893, -55.953, -11.773, 28.21, 0.67194, 0.66898, -0.2731, -0.16211,
 10:26:20.184,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.355, 0.067, 0.952, -0.243, 3.784, -1.221, -0.916, , , , , , , -5.96, 0.39, -156.956, -10.380, -48.620, 27.107, 27.93, 0.14987, 0.14026, -0.785, -0.58441,
 10:26:20.216,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.730, 0.068, 0.995, -0.068, 0, 0, 0, , , , , , , -1.176, 0.104, 155.632, 0.140, -74.547, 13.087, 29.51, -0.12543, -0.17117, -0.71207, -0.66919,
 10:26:20.304,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.355, 0.07, 0.95, -0.25, 2.563, -1.099, -0.977, , , , , , , -5.817, 0.445, -156.857, -10.380, -48.620, 27.107, 27.93, 0.14987, 0.14026, -0.785, -0.58441,
 10:26:20.308,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.185, 0.15, 0.985, -0.049, 0, 0, 0, , , , , , , 0.494, -0.022, -36.145, -18.807, -55.627, -11.640, 28.21, 0.67181, 0.66913, -0.27304, -0.16202,
 10:26:20.336,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.730, 0.067, 0.992, -0.066, 0, 0, 0, , , , , , , -1.192, 0.093, 155.605, 0.140, -74.547, 13.087, 29.51, -0.12543, -0.17117, -0.71207, -0.66919,
 10:26:20.366,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.545, 0.149, 0.981, -0.048, 0, 0, 0, , , , , , , 0.494, -0.016, -36.145, -18.807, -55.627, -11.640, 28.21, 0.67181, 0.66913, -0.27304, -0.16202,
 10:26:20.424,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.355, 0.072, 0.945, -0.25, 2.991, -0.183, -1.16, , , , , , , -6.108, 0.456, -157.088, -10.380, -48.620, 27.107, 27.93, 0.14987, 0.14026, -0.785, -0.58441,
 10:26:20.456,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.730, 0.067, 0.993, -0.07, 0, 0, 0, , , , , , , -1.214, 0.088, 155.572, 0.140, -74.547, 13.087, 29.51, -0.12543, -0.17117, -0.71207, -0.66919,
 10:26:20.486,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.545, 0.148, 0.984, -0.047, 0, 0, 0, , , , , , , 0.5, -0.022, -36.145, -18.807, -55.627, -11.640, 28.21, 0.67181, 0.66913, -0.27304, -0.16202,
 10:26:20.544,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.355, 0.063, 0.944, -0.25, 2.747, 0.061, -0.732, , , , , , , -6.147, 0.439, -157.099, -10.173, -48.420, 27.460, 27.93, 0.14987, 0.14026, -0.785, -0.58441,
 10:26:20.574,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.355, 0.065, 0.948, -0.254, 3.174, -1.343, -1.038, , , , , , , -6.191, 0.423, -157.094, -10.173, -48.420, 27.460, 27.93, 0.14722, 0.13733, -0.78571, -0.58484,
 10:26:20.576,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.545, 0.149, 0.985, -0.05, 0, 0, 0, , , , , , , 0.505, -0.016, -36.14, -18.960, -55.800, -12.373, 28.21, 0.67181, 0.66913, -0.27304, -0.16202,
 10:26:20.606,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.730, 0.066, 0.993, -0.07, 0, 0, 0, , , , , , , -1.23, 0.082, 155.544, -0.300, -74.720, 12.827, 29.51, -0.12543, -0.17117, -0.71207, -0.66919,
 10:26:20.669,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.545, 0.151, 0.982, -0.046, 0, 0, 0, , , , , , , 0.511, -0.016, -36.129, -18.960, -55.800, -12.373, 28.21, 0.67175, 0.66928, -0.27292, -0.16193,
 10:26:20.695,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.830, 0.064, 0.948, -0.255, 2.686, -1.709, -1.648, , , , , , , -6.218, 0.417, -157.099, -10.173, -48.420, 27.460, 27.93, 0.14722, 0.13733, -0.78571, -0.58484,
 10:26:20.725,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:45.730, 0.066, 0.994, -0.069, 0, 0, 0, , , , , , , -1.247, 0.077, 155.517, -0.300, -74.720, 12.827, 29.51, -0.12613, -0.17209, -0.71136, -0.66956,
 10:26:20.758,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.900, 0.15, 0.982, -0.044, 0, 0, 0, , , , , , , 0.511, -0.011, -36.123, -18.960, -55.800, -12.373, 28.21, 0.67175, 0.66928, -0.27292, -0.16193,
 10:26:20.784,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.830, 0.06, 0.943, -0.258, 2.502, -0.061, -1.892, , , , , , , -6.24, 0.412, -157.115, -10.173, -48.420, 27.460, 27.93, 0.14722, 0.13733, -0.78571, -0.58484,
 10:26:20.816,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.235, 0.068, 0.993, -0.068, 0, 0, 0, , , , , , , -1.258, 0.071, 155.49, -0.300, -74.720, 12.827, 29.51, -0.12613, -0.17209, -0.71136, -0.66956,
 10:26:20.846,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.235, 0.067, 0.991, -0.069, 0, 0, 0, , , , , , , -1.274, 0.066, 155.457, -0.300, -74.720, 12.827, 29.51, -0.12613, -0.17209, -0.71136, -0.66956,
 10:26:20.876,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.900, 0.148, 0.983, -0.048, 0, 0, 0, , , , , , , 0.516, -0.011, -36.118, -18.960, -55.800, -12.373, 28.21, 0.67175, 0.66928, -0.27292, -0.16193,
 10:26:20.906,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.830, 0.061, 0.944, -0.26, 2.441, -0.854, -1.16, , , , , , , -6.262, 0.412, -157.126, -9.887, -49.040, 28.507, 27.93, 0.14722, 0.13733, -0.78571, -0.58484,
 10:26:20.936,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.235, 0.067, 0.993, -0.069, 0, 0, 0, , , , , , , -1.291, 0.055, 155.429, -0.300, -74.720, 12.827, 29.51, -0.12613, -0.17209, -0.71136, -0.66956,
 10:26:20.968,cd:75:20:e1:ef:ef, 2015-01-01 01:00:31.900, 0.15, 0.986, -0.052, 0, 0, 0, , , , , , , 0.522, -0.011, -36.118, -19.027, -55.447, -11.447, 28.21, 0.67175, 0.66928, -0.27292, -0.16193,
 10:26:21.024,fe:77:90:13:0e:6b, 2015-01-01 00:59:58.830, 0.067, 0.944, -0.26, 2.258, -1.404, -0.977, , , , , , , -6.279, 0.423, -157.148, -9.887, -49.040, 28.507, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.056,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.235, 0.066, 0.993, -0.069, 0, 0, 0, , , , , , , -1.296, 0.044, 155.402, -0.053, -74.560, 13.107, 29.51, -0.12613, -0.17209, -0.71136, -0.66956,
 10:26:21.087,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.260, 0.151, 0.985, -0.049, 0, 0, 0, , , , , , , 0.533, -0.011, -36.118, -19.027, -55.447, -11.447, 28.21, 0.67163, 0.6694, -0.27289, -0.16183,
 10:26:21.143,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.051, 0.943, -0.261, 2.136, 0.244, -2.075, , , , , , , -6.29, 0.417, -157.154, -9.887, -49.040, 28.507, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.145,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.235, 0.067, 0.994, -0.067, 0, 0, 0, , , , , , , -1.307, 0.038, 155.385, -0.053, -74.560, 13.107, 29.51, -0.12677, -0.17316, -0.7106, -0.66998,
 10:26:21.173,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.059, 0.949, -0.26, 0, 0, 0, , , , , , , -6.306, 0.417, -157.165, -9.887, -49.040, 28.507, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.177,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.260, 0.15, 0.984, -0.047, 0, 0, 0, , , , , , , 0.533, -0.011, -36.118, -19.027, -55.447, -11.447, 28.21, 0.67163, 0.6694, -0.27289, -0.16183,
 10:26:21.239,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.745, 0.069, 0.994, -0.064, 0, 0, 0, , , , , , , -1.318, 0.011, 155.363, -0.053, -74.560, 13.107, 29.51, -0.12677, -0.17316, -0.7106, -0.66998,
 10:26:21.295,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.057, 0.939, -0.258, 0, 0, 0, , , , , , , -6.317, 0.434, -157.176, -9.887, -49.040, 28.507, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.299,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.260, 0.15, 0.979, -0.047, 0, 0, 0, , , , , , , 0.544, -0.016, -36.123, -19.133, -55.780, -11.480, 28.21, 0.67163, 0.6694, -0.27289, -0.16183,
 10:26:21.363,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.260, 0.151, 0.985, -0.048, 0, 0, 0, , , , , , , 0.549, -0.022, -36.129, -19.133, -55.780, -11.480, 28.21, 0.67151, 0.66949, -0.27304, -0.16177,
 10:26:21.416,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.745, 0.066, 0.992, -0.07, 0, 0, 0, , , , , , , -1.34, -0.016, 155.308, -0.053, -74.560, 13.107, 29.51, -0.12677, -0.17316, -0.7106, -0.66998,
 10:26:21.446,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.058, 0.947, -0.255, 0, 0, 0, , , , , , , -6.339, 0.434, -157.187, -9.887, -49.040, 28.507, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.448,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.745, 0.068, 0.992, -0.065, 0, 0, 0, , , , , , , -1.351, -0.033, 155.281, -0.053, -74.560, 13.107, 29.51, -0.12677, -0.17316, -0.7106, -0.66998,
 10:26:21.476,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.585, 0.15, 0.983, -0.048, 0, 0, 0, , , , , , , 0.56, -0.027, -36.14, -19.133, -55.780, -11.480, 28.21, 0.67151, 0.66949, -0.27304, -0.16177,
 10:26:21.535,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.745, 0.069, 0.991, -0.073, 0, 0, 0, , , , , , , -1.373, -0.022, 155.248, 0.153, -74.313, 12.920, 29.51, -0.12677, -0.17316, -0.7106, -0.66998,
 10:26:21.567,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.585, 0.151, 0.982, -0.048, 0, 0, 0, , , , , , , 0.571, -0.027, -36.145, -19.133, -55.780, -11.480, 28.21, 0.67151, 0.66949, -0.27304, -0.16177,
 10:26:21.594,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.059, 0.936, -0.268, 4.639, 0.488, 0.122, , , , , , , -6.119, 0.456, -157.088, -9.800, -48.787, 27.960, 27.93, 0.14709, 0.13687, -0.78528, -0.58554,
 10:26:21.625,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.245, 0.059, 0.94, -0.274, 3.052, -1.221, 0.488, , , , , , , -5.658, 0.478, -157.099, -9.800, -48.787, 27.960, 27.93, 0.14609, 0.13855, -0.78882, -0.5806,
 10:26:21.655,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:46.745, 0.07, 0.992, -0.065, 0, 0, 0, , , , , , , -1.395, -0.016, 155.215, 0.153, -74.313, 12.920, 29.51, -0.12759, -0.17444, -0.70987, -0.67029,
 10:26:21.687,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.585, 0.149, 0.985, -0.049, 0, 0, 0, , , , , , , 0.571, -0.027, -36.145, -18.787, -55.240, -11.307, 28.21, 0.67136, 0.66959, -0.27325, -0.16174,
 10:26:21.714,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.875, 0.056, 0.938, -0.279, 2.136, 0.061, 0.061, , , , , , , -5.559, 0.516, -157.137, -9.800, -48.787, 27.960, 27.93, 0.14609, 0.13855, -0.78882, -0.5806,
 10:26:21.746,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.250, 0.068, 0.993, -0.066, 0, 0, 0, , , , , , , -1.406, -0.027, 155.182, 0.153, -74.313, 12.920, 29.51, -0.12759, -0.17444, -0.70987, -0.67029,
 10:26:21.806,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.875, 0.057, 0.935, -0.284, 3.357, 0.244, 0.244, , , , , , , -5.559, 0.533, -157.165, -9.800, -48.787, 27.960, 27.93, 0.14609, 0.13855, -0.78882, -0.5806,
 10:26:21.808,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.945, 0.15, 0.985, -0.051, 0, 0, 0, , , , , , , 0.577, -0.033, -36.151, -18.787, -55.240, -11.307, 28.21, 0.67136, 0.66959, -0.27325, -0.16174,
 10:26:21.897,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.875, 0.059, 0.931, -0.292, 4.028, -1.892, 0.977, , , , , , , -5.427, 0.544, -157.209, -9.800, -48.787, 27.960, 27.93, 0.14609, 0.13855, -0.78882, -0.5806,
 10:26:21.897,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.250, 0.065, 0.995, -0.067, 0, 0, 0, , , , , , , -1.423, -0.033, 155.154, 0.153, -74.313, 12.920, 29.51, -0.12759, -0.17444, -0.70987, -0.67029,
 10:26:21.899,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.945, 0.15, 0.984, -0.049, 0, 0, 0, , , , , , , 0.582, -0.033, -36.145, -18.787, -55.240, -11.307, 28.21, 0.67136, 0.66959, -0.27325, -0.16174,
 10:26:21.957,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.945, 0.15, 0.985, -0.05, 0, 0, 0, , , , , , , 0.588, -0.033, -36.14, -18.787, -55.240, -11.307, 28.21, 0.67136, 0.66959, -0.27325, -0.16174,
 10:26:21.985,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.875, 0.056, 0.933, -0.299, 2.808, -1.953, 0.793, , , , , , , -4.993, 0.555, -157.335, -9.940, -49.060, 29.900, 27.93, 0.14609, 0.13855, -0.78882, -0.5806,
 10:26:22.015,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.250, 0.069, 0.992, -0.066, 0, 0, 0, , , , , , , -1.428, -0.044, 155.127, 0.153, -74.313, 12.920, 29.51, -0.12759, -0.17444, -0.70987, -0.67029,
 10:26:22.045,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.250, 0.069, 0.993, -0.065, 0, 0, 0, , , , , , , -1.439, -0.06, 155.11, -0.067, -74.873, 13.400, 29.51, -0.12759, -0.17444, -0.70987, -0.67029,
 10:26:22.077,cd:75:20:e1:ef:ef, 2015-01-01 01:00:32.945, 0.152, 0.982, -0.049, 0, 0, 0, , , , , , , 0.588, -0.027, -36.134, -18.667, -55.293, -11.953, 28.21, 0.67133, 0.66971, -0.2731, -0.16165,
 10:26:22.165,fe:77:90:13:0e:6b, 2015-01-01 00:59:59.875, 0.061, 0.932, -0.303, 0.732, -1.77, 0.061, , , , , , , -4.812, 0.599, -157.418, -9.940, -49.060, 29.900, 27.93, 0.14267, 0.13779, -0.793, -0.57596,
 10:26:22.167,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.250, 0.069, 0.996, -0.067, 0, 0, 0, , , , , , , -1.445, -0.077, 155.089, -0.067, -74.873, 13.400, 29.51, -0.12805, -0.17548, -0.70929, -0.67053,
 10:26:22.167,cd:75:20:e1:ef:ef, 2015-01-01 01:00:33.330, 0.151, 0.985, -0.051, 0, 0, 0, , , , , , , 0.588, -0.027, -36.123, -18.667, -55.293, -11.953, 28.21, 0.67133, 0.66971, -0.2731, -0.16165,
 10:26:22.194,fe:77:90:13:0e:6b, 2015-01-01 01:00:00.320, 0.057, 0.929, -0.305, -0.366, -0.854, 0.977, , , , , , , -4.79, 0.615, -157.44, -9.940, -49.060, 29.900, 27.93, 0.14267, 0.13779, -0.793, -0.57596,
 10:26:22.256,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.755, 0.067, 0.995, -0.064, 0, 0, 0, , , , , , , -1.45, -0.093, 155.083, -0.067, -74.873, 13.400, 29.51, -0.12805, -0.17548, -0.70929, -0.67053,
 10:26:22.288,cd:75:20:e1:ef:ef, 2015-01-01 01:00:33.330, 0.152, 0.987, -0.056, 0, 0, 0, , , , , , , 0.593, -0.027, -36.123, -18.667, -55.293, -11.953, 28.21, 0.67133, 0.66971, -0.2731, -0.16165,
 10:26:22.314,fe:77:90:13:0e:6b, 2015-01-01 01:00:00.320, 0.059, 0.936, -0.304, -0.732, -1.587, 0.366, , , , , , , -4.768, 0.621, -157.456, -9.940, -49.060, 29.900, 27.93, 0.14267, 0.13779, -0.793, -0.57596,
 10:26:22.346,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.755, 0.07, 0.994, -0.062, 0, 0, 0, , , , , , , -1.434, -0.104, 155.045, -0.067, -74.873, 13.400, 29.51, -0.12805, -0.17548, -0.70929, -0.67053,
 10:26:22.408,cd:75:20:e1:ef:ef, 2015-01-01 01:00:33.330, 0.149, 0.983, -0.048, 0, 0, 0, , , , , , , 0.604, -0.027, -36.123, -18.667, -55.293, -11.953, 28.21, 0.67133, 0.66971, -0.2731, -0.16165,
 10:26:22.434,fe:77:90:13:0e:6b, 2015-01-01 01:00:00.320, 0.058, 0.928, -0.305, 0.183, -0.305, 0.366, , , , , , , -4.746, 0.626, -157.462, -9.940, -49.060, 29.900, 27.93, 0.14267, 0.13779, -0.793, -0.57596,
 10:26:22.436,ea:e4:fd:d7:dc:2a, 2015-01-01 00:22:47.755, 0.067, 0.995, -0.066, 0, 0, 0, , , , , , , -1.445, -0.132, 154.995, -0.067, -74.873, 13.400, 29.51, -0.12805, -0.17548, -0.70929, -0.67053,
 10:26:22.497,cd:75:20:e1:ef:ef, 2015-01-01 01:00:33.330, 0.151, 0.983, -0.045, 0, 0, 0, , , , , , , 0.61, -0.033, -36.129, -18.940, -55.613, -11.540, 28.21, 0.67133, 0.66971, -0.2731, -0.16165,
 10:26:22.553,fe:77:90:13:0e:6b, 2015-01-01 01:00:00.320, 0.057, 0.927, -0.306, 0, 0, 0, , , , , , , -4.724, 0.637, -157.473, -9.713, -49.000, 30.273, 27.93, 0.14267, 0.13779, -0.793, -0.57596,
